lncRNA_ID,gene_id,symbol,chr,start,end,strand
lENSG00000255850,ENSG00000255850,RXYLT1-AS1,chr12,63804738,63822219,-
lNONHSAG097112,NONHSAG097112,ELDR,chr7,55235964,55255635,-
lENSG00000255629,ENSG00000255629,AC025576.1,chr12,64146387,64147857,-
lENSG00000277142,ENSG00000277142,LINC00235,chr16,525154,527407,-
lENSG00000254531,ENSG00000254531,AP001816.1,chr4,101347732,101349436,+
lENSG00000250748,ENSG00000250748,AC025419.1,chr12,65466819,65642372,-
lENSG00000239335,ENSG00000239335,LLPH-DT,chr12,66130750,66134449,+
lENSG00000257083,ENSG00000257083,AC073530.1,chr12,66950753,67096410,-
lENSG00000235609,ENSG00000235609,AF127577.4,chr21,14818842,15014456,-
lENSG00000247363,ENSG00000247363,AC090061.1,chr12,68674367,68687755,-
lENSG00000257507,ENSG00000257507,LINC02373,chr12,69405692,69468823,+
lENSG00000258168,ENSG00000258168,AC025569.1,chr12,70468079,70543040,+
lENSG00000279070,ENSG00000279070,AC073263.2,chr2,74196697,74198560,-
lENSG00000258572,ENSG00000258572,AL133467.1,chr14,95516115,95517913,+
lENSG00000257386,ENSG00000257386,AC025257.1,chr12,74538144,74538633,-
lENSG00000257434,ENSG00000257434,AC073525.1,chr12,75020968,75044793,+
lENSG00000279141,ENSG00000279141,AL590226.2,chr9,136612018,136625416,-
lENSG00000257453,ENSG00000257453,AC011611.3,chr12,76030493,76031378,+
lENSG00000257839,ENSG00000257839,AC011611.4,chr12,76031811,76033897,+
lENSG00000257526,ENSG00000257526,AC107032.2,chr12,76559853,76730477,+
lENSG00000257910,ENSG00000257910,AC124784.1,chr12,76878192,76880352,+
lENSG00000257677,ENSG00000257677,LINC02464,chr12,77219602,77325252,-
lENSG00000257191,ENSG00000257191,AC090709.1,chr12,78858927,79045651,-
lENSG00000257894,ENSG00000257894,AC027288.3,chr12,79341198,79503396,-
lENSG00000257557,ENSG00000257557,PPP1R12A-AS1,chr12,79934900,79942712,+
lENSG00000258162,ENSG00000258162,AC069228.1,chr12,81378041,81556637,+
lENSG00000275180,ENSG00000275180,AC048341.2,chr12,62603192,62605503,+
lENSG00000270344,ENSG00000270344,POC1B-AS1,chr12,89524544,89594878,+
lENSG00000258302,ENSG00000258302,AC025034.1,chr12,89561128,89594878,+
lENSG00000257242,ENSG00000257242,LINC01619,chr12,91984975,92142914,-
lENSG00000245904,ENSG00000245904,AC025164.1,chr12,92144899,92252555,+
lENSG00000257322,ENSG00000257322,AC138123.1,chr12,93003389,93215679,-
lENSG00000256484,ENSG00000256484,AC140118.1,chr12,131366647,131371059,+
lENSG00000215014,ENSG00000215014,AL645728.1,chr1,1574101,1577075,+
lENSG00000276255,ENSG00000276255,LINC02809,chr1,228073908,228076550,-
lENSG00000250903,ENSG00000250903,GMDS-DT,chr6,2245230,2525976,+
lENSG00000258343,ENSG00000258343,AC090001.1,chr12,95791732,95858850,-
lENSG00000196758,ENSG00000196758,AC079612.1,chr2,239578300,239586094,+
lENSG00000276644,ENSG00000276644,LncDACH1,chr13,71437965,71867204,-
lENSG00000242808,ENSG00000242808,SOX2OT,chr3,180989509,181836880,+
lENSG00000265148,ENSG00000265148,BZRAP1-AS1,chr17,58324471,58415766,+
lENSG00000278709,ENSG00000278709,NKILA,chr20,57710155,57712780,+
lENSG00000203499,ENSG00000203499,FAM83H-AS1,chr8,143734138,143790645,+
lENSG00000227036,ENSG00000227036,SLNCR,chr17,72221071,72640472,-
lENSG00000281406,ENSG00000281406,linc-UBC1,chr1,205434884,205457091,-
lENSG00000281408,ENSG00000281408,BALCAT1,chr19,12768057,12768189,+
lENSG00000106028,ENSG00000106028,lncSSBP1,chr7,141738333,141787922,+
lENSG00000205918,ENSG00000205918,PDPK2P,chr16,2616452,2642432,-
lENSG00000251003,ENSG00000251003,ZFPM2‐AS1,chr8,105546088,106060524,-
lJHDM1D-AS1,NONHSAG048951,JHDM1D-AS1,chr7,140177260,140179640,+
lENSG00000171658,ENSG00000171658,NMRAL2P,chr3,185960038,185979837,+
lNONHSAG068639,NONHSAG068639,LncHrt,chr14,23386029,23418763,+
lENSG00000197451,ENSG00000197451,lncRNA-ELF209,chr5,178204532,178211163,+
lENSG00000263429,ENSG00000263429,LINC00675,chr17,10794907,10804099,-
lENSG00000100056,ENSG00000100056,ES2,chr22,19130278,19144684,-
lENSG00000124762,ENSG00000124762,p21,chr6,36676459,36687397,+
lRP11-115N4.1,-,RP11-115N4.1,chr7,91311367,91515409,+
lENSG00000231551,ENSG00000231551,AC245100.4,chr1,148415257,148428847,+
lENSG00000234155,ENSG00000234155,LINC02535,chr6,85320313,85404911,-
lENSG00000173253,ENSG00000173253,TERRA,chr9,1049857,1057552,+
lENSG00000234741,ENSG00000234741,Gas5,chr1,173851423,173868940,-
lENSG00000250366,ENSG00000250366,TUNAR,chr14,95866586,95925663,+
lENSG00000080200,ENSG00000080200,CRYBG3,chr3,97822010,97944984,+
lENSG00000223573,ENSG00000223573,TINCR,chr19,5558166,5578349,-
lENSG00000214194,ENSG00000214194,LINC00998,chr7,113116717,113118560,-
lENSG00000102445,ENSG00000102445,PACER,chr13,46334680,46438190,-
lHSALNG0000002,HSALNG0000002,-,chr1,14777,29370,-
lHSALNG0000003,HSALNG0000003,-,chr1,16857,17751,-
lHSALNG0142075,HSALNG0142075,-,chr1,89294,133723,-
lHSALNG0000013,HSALNG0000013,-,chr1,132670,136694,-
lHSALNG0000022,HSALNG0000022,LINC00115,chr1,585988,827769,-
lHSALNG0000028,HSALNG0000028,-,chr1,588119,634927,-
lHSALNG0000029,HSALNG0000029,-,chr1,631085,631860,+
lHSALNG0000051,HSALNG0000051,-,chr1,901297,920484,+
lHSALNG0000065,HSALNG0000065,-,chr1,996024,998125,-
lHSALNG0141645,HSALNG0141645,-,chr1,1125812,1170515,+
lHSALNG0141646,HSALNG0141646,LINC01342,chr1,1137016,1144056,+
lHSALNG0000152,HSALNG0000152,MRPL20-AS1,chr1,1399519,1402046,+
lHSALNG0000155,HSALNG0000155,MRPL20-DT,chr1,1407376,1410854,+
lHSALNG0000162,HSALNG0000162,LINC01770,chr1,1428118,1487462,-
lHSALNG0000180,HSALNG0000180,-,chr1,1604301,1616171,-
lHSALNG0000229,HSALNG0000229,-,chr1,2189824,2235354,-
lHSALNG0000233,HSALNG0000233,-,chr1,2212522,2221920,+
lHSALNG0000361,HSALNG0000361,LINC01134,chr1,3900348,3920041,+
lHSALNG0000519,HSALNG0000519,-,chr1,6443033,6447224,-
lHSALNG0000582,HSALNG0000582,-,chr1,7788810,7827381,-
lHSALNG0000603,HSALNG0000603,LINC01714,chr1,8026387,8249011,+
lHSALNG0000677,HSALNG0000677,-,chr1,9088511,9572901,-
lHSALNG0000682,HSALNG0000682,MIR34AHG,chr1,9135691,9202633,-
lHSALNG0000685,HSALNG0000685,LNCTAM34A,chr1,9181421,9196284,+
lHSALNG0000905,HSALNG0000905,-,chr1,11814487,11848149,+
lHSALNG0001020,HSALNG0001020,KAZN-AS1,chr1,14335390,14420107,-
lHSALNG0001121,HSALNG0001121,-,chr1,15846729,15847512,-
lHSALNG0001177,HSALNG0001177,-,chr1,16472894,16476065,-
lHSALNG0001209,HSALNG0001209,-,chr1,16514302,16671993,+
lHSALNG0001188,HSALNG0001188,LINC01783,chr1,16533250,16536172,-
lHSALNG0142125,HSALNG0142125,-,chr1,16633330,16644733,-
lHSALNG0001202,HSALNG0001202,-,chr1,16645535,16647047,+
lHSALNG0001204,HSALNG0001204,-,chr1,16649470,16649960,+
lHSALNG0001224,HSALNG0001224,-,chr1,16758052,16759109,-
lHSALNG0001232,HSALNG0001232,-,chr1,16872225,16883659,+
lHSALNG0001365,HSALNG0001365,EMC1-AS1,chr1,19210327,19243039,+
lHSALNG0001461,HSALNG0001461,PINK1-AS,chr1,20642656,20652210,-
lHSALNG0001619,HSALNG0001619,LINC01355,chr1,23277345,23309635,-
lHSALNG0001624,HSALNG0001624,ZNF436-AS1,chr1,23368996,23371839,+
lHSALNG0001652,HSALNG0001652,ELOA-AS1,chr1,23705800,23778313,-
lHSALNG0001865,HSALNG0001865,-,chr1,26222986,26230437,+
lHSALNG0001966,HSALNG0001966,-,chr1,27157549,27207407,+
lHSALNG0001996,HSALNG0001996,-,chr1,27518176,27534405,+
lHSALNG0002075,HSALNG0002075,SNHG12,chr1,28573544,28583132,-
lHSALNG0002188,HSALNG0002188,MATN1-AS1,chr1,30718503,30733427,+
lHSALNG0002236,HSALNG0002236,LINC01226,chr1,31506225,31583306,+
lHSALNG0002317,HSALNG0002317,-,chr1,32343135,32351795,-
lHSALNG0002397,HSALNG0002397,PHC2-AS1,chr1,33349981,33367191,+
lHSALNG0002442,HSALNG0002442,-,chr1,34710021,34846732,-
lHSALNG0002878,HSALNG0002878,-,chr1,40478124,40508696,-
lHSALNG0002879,HSALNG0002879,-,chr1,40484921,40518138,-
lHSALNG0003053,HSALNG0003053,SLC2A1-AS1,chr1,42958276,43001087,+
lHSALNG0003145,HSALNG0003145,-,chr1,44029477,44103107,+
lHSALNG0003215,HSALNG0003215,-,chr1,44781869,44869447,+
lHSALNG0003395,HSALNG0003395,"FOXD2-AS1,LINC01389",chr1,47357153,47437695,-
lHSALNG0003577,HSALNG0003577,EPS15-AS1,chr1,51516612,51600488,+
lHSALNG0003919,HSALNG0003919,-,chr1,58227498,58254042,-
lHSALNG0004080,HSALNG0004080,-,chr1,62687841,62749020,+
lHSALNG0004105,HSALNG0004105,LINC00466,chr1,63159035,63317490,-
lHSALNG0004792,HSALNG0004792,-,chr1,84030102,84078024,-
lHSALNG0005134,HSALNG0005134,LINC02609,chr1,90769085,90851675,-
lHSALNG0005250,HSALNG0005250,CCDC18-AS1,chr1,93262185,93346434,-
lHSALNG0005269,HSALNG0005269,BCAR3-AS1,chr1,93560678,93617629,+
lHSALNG0005285,HSALNG0005285,-,chr1,93846761,93851892,+
lHSALNG0005335,HSALNG0005335,-,chr1,94616258,94820335,-
lHSALNG0005524,HSALNG0005524,RTCA-AS1,chr1,100251527,100266179,-
lHSALNG0005565,HSALNG0005565,-,chr1,101025843,101090513,+
lHSALNG0005803,HSALNG0005803,-,chr1,108331172,108334890,+
lHSALNG0005973,HSALNG0005973,LAMTOR5-AS1,chr1,110347115,110443899,+
lHSALNG0006050,HSALNG0006050,-,chr1,111437218,111447964,-
lHSALNG0006150,HSALNG0006150,SLC16A1-AS1,chr1,112956355,113047265,+
lHSALNG0006325,HSALNG0006325,ATP1A1-AS1,chr1,116390574,116418635,-
lHSALNG0006466,HSALNG0006466,WARS2-AS1,chr1,119129698,119278655,+
lHSALNG0141853,HSALNG0141853,-,chr1,120310947,120402246,+
lHSALNG0006856,HSALNG0006856,LINC01731,chr1,148267268,148325279,-
lHSALNG0006857,HSALNG0006857,LINC02806,chr1,148277967,148344638,+
lHSALNG0142330,HSALNG0142330,LINC01138,chr1,148290797,148519604,-
lHSALNG0007035,HSALNG0007035,-,chr1,150364149,150364646,+
lHSALNG0007049,HSALNG0007049,ADAMTSL4-AS2,chr1,150544931,150557989,-
lHSALNG0007324,HSALNG0007324,-,chr1,153625943,153634433,-
lHSALNG0007477,HSALNG0007477,-,chr1,155195003,155205367,+
lHSALNG0007497,HSALNG0007497,RUSC1-AS1,chr1,155313707,155324176,-
lHSALNG0007568,HSALNG0007568,-,chr1,156290137,156291499,-
lHSALNG0007582,HSALNG0007582,-,chr1,156398665,156456578,-
lHSALNG0007584,HSALNG0007584,-,chr1,156420600,156421541,-
lHSALNG0007612,HSALNG0007612,-,chr1,156612350,156661475,-
lHSALNG0007937,HSALNG0007937,-,chr1,161385121,161425970,+
lHSALNG0007958,HSALNG0007958,-,chr1,161513175,161605656,+
lHSALNG0008239,HSALNG0008239,-,chr1,167554113,167630674,-
lHSALNG0008516,HSALNG0008516,-,chr1,173235059,173489407,-
lHSALNG0008580,HSALNG0008580,-,chr1,175010802,175023415,-
lHSALNG0008675,HSALNG0008675,-,chr1,178006924,178037947,-
lHSALNG0008878,HSALNG0008878,-,chr1,181793162,181998985,-
lHSALNG0009573,HSALNG0009573,LINC00862,chr1,200100097,200400705,-
lHSALNG0009599,HSALNG0009599,DDX59-AS1,chr1,200668835,200694254,+
lHSALNG0009743,HSALNG0009743,PCAT6,chr1,202810867,202814455,+
lHSALNG0010128,HSALNG0010128,MIR29B2CHG,chr1,207762925,207880102,-
lHSALNG0010286,HSALNG0010286,LINC00467,chr1,211382735,211435570,+
lHSALNG0010460,HSALNG0010460,PROX1-AS1,chr1,213812793,213988508,-
lHSALNG0010919,HSALNG0010919,-,chr1,223952019,223992623,-
lHSALNG0010926,HSALNG0010926,-,chr1,223992708,224034927,+
lHSALNG0010964,HSALNG0010964,-,chr1,224434739,224459777,+
lHSALNG0011244,HSALNG0011244,-,chr1,228406923,228414729,+
lHSALNG0011302,HSALNG0011302,-,chr1,229157738,229271242,-
lHSALNG0011397,HSALNG0011397,-,chr1,230710697,230795512,-
lHSALNG0011456,HSALNG0011456,-,chr1,231528695,231617838,+
lHSALNG0142454,HSALNG0142454,LINC01348,chr1,235059098,235074220,-
lHSALNG0012085,HSALNG0012085,-,chr1,244363904,244409593,-
lHSALNG0012112,HSALNG0012112,-,chr1,244840242,244848912,-
lHSALNG0012202,HSALNG0012202,LINC01341,chr1,246772300,246793791,+
lHSALNG0012244,HSALNG0012244,-,chr1,247210690,247241823,-
lHSALNG0012359,HSALNG0012359,-,chr2,286220,301515,+
lHSALNG0012414,HSALNG0012414,TMEM18-DT,chr2,677079,697382,+
lHSALNG0012549,HSALNG0012549,LINC01250,chr2,2895047,3130798,-
lHSALNG0012558,HSALNG0012558,-,chr2,3110587,3124786,-
lHSALNG0012581,HSALNG0012581,-,chr2,3531730,3536980,-
lHSALNG0012748,HSALNG0012748,-,chr2,7124184,7154613,-
lHSALNG0012846,HSALNG0012846,ID2-AS1,chr2,8665803,8683782,-
lHSALNG0013046,HSALNG0013046,-,chr2,11352026,11371210,-
lHSALNG0013083,HSALNG0013083,-,chr2,12231767,12478716,+
lHSALNG0013352,HSALNG0013352,LINC01376,chr2,18986021,19348067,-
lHSALNG0013744,HSALNG0013744,-,chr2,26754879,26785368,+
lHSALNG0013804,HSALNG0013804,GTF3C2-AS1,chr2,27335519,27367879,+
lHSALNG0014050,HSALNG0014050,-,chr2,31896072,32039793,-
lHSALNG0014252,HSALNG0014252,-,chr2,37376328,37920463,+
lHSALNG0014370,HSALNG0014370,-,chr2,39290865,39488051,+
lHSALNG0014530,HSALNG0014530,LINC01126,chr2,43226063,43234829,+
lHSALNG0014713,HSALNG0014713,"LINC01118,LINC01119",chr2,46698939,46875788,+
lHSALNG0014743,HSALNG0014743,EPCAM-DT,chr2,47192404,47345098,-
lHSALNG0014748,HSALNG0014748,BCYRN1,chr2,47253014,47411003,+
lHSALNG0014747,HSALNG0014747,-,chr2,47286979,47335515,-
lHSALNG0015032,HSALNG0015032,-,chr2,55617848,55632018,+
lHSALNG0015289,HSALNG0015289,-,chr2,61140657,61144975,-
lHSALNG0015294,HSALNG0015294,-,chr2,61185525,61191203,+
lHSALNG0015310,HSALNG0015310,-,chr2,61470922,61486343,+
lHSALNG0015452,HSALNG0015452,-,chr2,64143238,64257780,+
lHSALNG0015493,HSALNG0015493,LINC01800,chr2,64755343,64864812,-
lHSALNG0015543,HSALNG0015543,-,chr2,65435902,66227624,+
lHSALNG0015680,HSALNG0015680,-,chr2,68247217,68346076,+
lHSALNG0016018,HSALNG0016018,BOLA3-AS1,chr2,74146802,74156856,+
lHSALNG0016122,HSALNG0016122,-,chr2,75146181,75358504,+
lHSALNG0016642,HSALNG0016642,CYTOR,chr2,87454780,87636740,+
lHSALNG0016832,HSALNG0016832,-,chr2,91614571,91660002,-
lHSALNG0146165,HSALNG0146165,STARD7-AS1,chr2,96208402,96254237,+
lHSALNG0146558,HSALNG0146558,-,chr2,106468388,106698781,-
lHSALNG0017733,HSALNG0017733,GCC2-AS1,chr2,108467893,108534219,-
lHSALNG0017865,HSALNG0017865,MIR4435-2HG,chr2,111005118,111699033,-
lHSALNG0018036,HSALNG0018036,PAX8-AS1,chr2,113208103,113276581,+
lHSALNG0018242,HSALNG0018242,-,chr2,117995396,118059505,+
lHSALNG0018244,HSALNG0018244,-,chr2,118014173,118015673,+
lHSALNG0018443,HSALNG0018443,-,chr2,121530331,121533889,+
lHSALNG0018445,HSALNG0018445,NIFK-AS1,chr2,121649319,121728563,+
lHSALNG0018526,HSALNG0018526,-,chr2,123716282,123913618,-
lHSALNG0018763,HSALNG0018763,-,chr2,130025917,130037152,-
lHSALNG0018765,HSALNG0018765,-,chr2,130038704,130049927,-
lHSALNG0018815,HSALNG0018815,-,chr2,130416748,130441475,-
lHSALNG0146597,HSALNG0146597,-,chr2,131191640,131209211,-
lHSALNG0018910,HSALNG0018910,LINC01087,chr2,131630976,131723045,+
lHSALNG0019085,HSALNG0019085,DARS-AS1,chr2,135985050,136022593,+
lHSALNG0019146,HSALNG0019146,-,chr2,137979583,138501735,-
lHSALNG0019336,HSALNG0019336,-,chr2,143937066,143964156,+
lHSALNG0019510,HSALNG0019510,KIF5C-AS1,chr2,148866469,148929259,-
lHSALNG0019776,HSALNG0019776,LINC01876,chr2,155984032,156320447,-
lHSALNG0019816,HSALNG0019816,-,chr2,156968413,157299410,-
lHSALNG0020122,HSALNG0020122,-,chr2,164839769,165295880,+
lHSALNG0020200,HSALNG0020200,B3GALT1-AS1,chr2,167810687,167941246,-
lHSALNG0020224,HSALNG0020224,-,chr2,168851439,168865073,-
lHSALNG0020305,HSALNG0020305,-,chr2,170618627,170771425,-
lHSALNG0146650,HSALNG0146650,LINC01124,chr2,170712438,170714567,-
lHSALNG0020310,HSALNG0020310,-,chr2,170766877,170782394,+
lHSALNG0020385,HSALNG0020385,ITGA6-AS1,chr2,172464228,172558707,-
lHSALNG0020501,HSALNG0020501,-,chr2,174531972,174847133,+
lHSALNG0020594,HSALNG0020594,HAGLR,chr2,176164050,176188962,-
lHSALNG0020702,HSALNG0020702,CHROMR,chr2,178413634,178443038,+
lHSALNG0020769,HSALNG0020769,SCHLAP1,chr2,180511726,181107798,+
lHSALNG0020923,HSALNG0020923,"FSIP2-AS2,FSIP2-AS1,LINC01473",chr2,185652373,186486189,-
lHSALNG0020989,HSALNG0020989,-,chr2,187003219,187558051,+
lHSALNG0021008,HSALNG0021008,LINC01090,chr2,187633293,188384518,-
lHSALNG0021772,HSALNG0021772,-,chr2,206084252,206087850,+
lHSALNG0021792,HSALNG0021792,GPR1-AS,chr2,206203542,206265326,+
lHSALNG0021947,HSALNG0021947,KANSL1L-AS1,chr2,210016599,210064821,+
lHSALNG0022197,HSALNG0022197,-,chr2,217660204,217798098,-
lHSALNG0022730,HSALNG0022730,MFF-DT,chr2,227220972,227325711,-
lHSALNG0146742,HSALNG0146742,LINC00471,chr2,231508421,231514366,-
lHSALNG0023306,HSALNG0023306,-,chr2,236910796,237085838,-
lHSALNG0023418,HSALNG0023418,LINC02610,chr2,238224551,238231699,-
lHSALNG0023554,HSALNG0023554,-,chr2,240227559,240256455,-
lHSALNG0023629,HSALNG0023629,-,chr2,240954329,240967451,-
lHSALNG0023633,HSALNG0023633,-,chr2,240966427,240966920,-
lHSALNG0023749,HSALNG0023749,LINC01881,chr2,242088632,242160503,+
lHSALNG0023863,HSALNG0023863,-,chr3,4269148,4311572,-
lHSALNG0023883,HSALNG0023883,-,chr3,4814293,4887293,-
lHSALNG0023940,HSALNG0023940,-,chr3,6490426,6740440,+
lHSALNG0023952,HSALNG0023952,"LMCD1-AS1,GRM7-AS1",chr3,7516529,8612054,-
lHSALNG0023961,HSALNG0023961,-,chr3,8169253,8476646,-
lHSALNG0024012,HSALNG0024012,THUMPD3-AS1,chr3,9292587,9398912,-
lHSALNG0024078,HSALNG0024078,PRRT3-AS1,chr3,9947342,9962636,+
lHSALNG0024079,HSALNG0024079,EMC3-AS1,chr3,9986892,10007004,+
lHSALNG0024099,HSALNG0024099,"GHRLOS,LINC00852",chr3,10270860,10297277,+
lHSALNG0024362,HSALNG0024362,FGD5-AS1,chr3,14877561,14948441,-
lHSALNG0024368,HSALNG0024368,-,chr3,15043390,15048497,-
lHSALNG0024394,HSALNG0024394,SH3BP5-AS1,chr3,15254183,15265124,+
lHSALNG0024624,HSALNG0024624,ZNF385D-AS1,chr3,21542140,21717789,+
lHSALNG0024815,HSALNG0024815,LINC01980,chr3,27797551,27931579,+
lHSALNG0025186,HSALNG0025186,-,chr3,37378703,37440186,+
lHSALNG0025192,HSALNG0025192,ITGA9-AS1,chr3,37693629,37861802,-
lHSALNG0147784,HSALNG0147784,-,chr3,38103489,38122445,-
lHSALNG0025231,HSALNG0025231,ACVR2B-AS1,chr3,38390423,38457900,-
lHSALNG0025308,HSALNG0025308,EIF1B-AS1,chr3,40060538,40309769,-
lHSALNG0025452,HSALNG0025452,-,chr3,42785086,42852429,-
lHSALNG0025560,HSALNG0025560,"ZKSCAN7-AS1,ZNF197-AS1",chr3,44557356,44685664,-
lHSALNG0025628,HSALNG0025628,LIMD1-AS1,chr3,45676368,45689200,-
lHSALNG0147515,HSALNG0147515,-,chr3,47179018,47235724,+
lHSALNG0025767,HSALNG0025767,-,chr3,47375919,47381492,-
lHSALNG0026673,HSALNG0026673,SUCLG2-AS1,chr3,67654668,67947713,+
lHSALNG0026762,HSALNG0026762,-,chr3,71581720,71629625,+
lHSALNG0026763,HSALNG0026763,-,chr3,71582398,71583678,+
lHSALNG0026764,HSALNG0026764,-,chr3,71583776,71589679,+
lHSALNG0026801,HSALNG0026801,LINC00870,chr3,72100556,72207776,+
lHSALNG0028546,HSALNG0028546,MYLK-AS1,chr3,123584696,123659511,+
lHSALNG0028664,HSALNG0028664,ALDH1L1-AS1,chr3,126083658,126108235,+
lHSALNG0028727,HSALNG0028727,-,chr3,127165448,127218854,-
lHSALNG0028800,HSALNG0028800,GATA2-AS1,chr3,128488629,128541828,+
lHSALNG0028888,HSALNG0028888,-,chr3,129382471,129399439,-
lHSALNG0029136,HSALNG0029136,-,chr3,134773789,134796493,-
lHSALNG0029185,HSALNG0029185,-,chr3,136752495,136756450,+
lHSALNG0029326,HSALNG0029326,-,chr3,139389752,139783045,+
lHSALNG0030208,HSALNG0030208,IL12A-AS1,chr3,159902044,160226673,-
lHSALNG0030929,HSALNG0030929,KCNMB2-AS1,chr3,178524191,178965500,-
lHSALNG0030992,HSALNG0030992,-,chr3,180008180,180343091,-
lHSALNG0031153,HSALNG0031153,LINC00888,chr3,183447650,183457935,+
lHSALNG0031600,HSALNG0031600,-,chr3,191425413,191591857,+
lHSALNG0031735,HSALNG0031735,LINC00884,chr3,194486729,194521156,+
lHSALNG0031819,HSALNG0031819,-,chr3,195619245,195749834,+
lHSALNG0031831,HSALNG0031831,"MUC20-OT1,MIR570HG",chr3,195658061,195739964,+
lHSALNG0031861,HSALNG0031861,-,chr3,195923524,195990286,-
lHSALNG0031865,HSALNG0031865,-,chr3,195939402,196005181,-
lHSALNG0031868,HSALNG0031868,-,chr3,195958050,195963470,-
lHSALNG0031984,HSALNG0031984,-,chr3,196955186,197015018,+
lHSALNG0031988,HSALNG0031988,MELTF-AS1,chr3,196999459,197005932,+
lHSALNG0032039,HSALNG0032039,-,chr3,197577152,197627881,-
lHSALNG0032186,HSALNG0032186,-,chr4,760180,781859,-
lHSALNG0032188,HSALNG0032188,-,chr4,763909,765075,-
lHSALNG0032263,HSALNG0032263,CTBP1-DT,chr4,1249272,1288291,+
lHSALNG0032409,HSALNG0032409,NOP14-AS1,chr4,2934881,2962167,+
lHSALNG0032488,HSALNG0032488,-,chr4,3743753,3766424,-
lHSALNG0032490,HSALNG0032490,LINC02600,chr4,3758686,3765806,-
lHSALNG0032541,HSALNG0032541,STX18-AS1,chr4,4542122,4821456,+
lHSALNG0032640,HSALNG0032640,-,chr4,6659033,6687905,+
lHSALNG0032644,HSALNG0032644,LINC02481,chr4,6684556,6693663,-
lHSALNG0033093,HSALNG0033093,TAPT1-AS1,chr4,16226662,16396739,+
lHSALNG0033145,HSALNG0033145,-,chr4,17586142,17614632,-
lHSALNG0033886,HSALNG0033886,KLF3-AS1,chr4,38594516,38664914,-
lHSALNG0148326,HSALNG0148326,-,chr4,38657827,38663697,-
lHSALNG0033955,HSALNG0033955,-,chr4,39523529,39549812,+
lHSALNG0033956,HSALNG0033956,UGDH-AS1,chr4,39527730,39594707,+
lHSALNG0034419,HSALNG0034419,"DANCR,LINC01618",chr4,52712387,52868433,+
lHSALNG0148096,HSALNG0148096,-,chr4,52723236,52797688,+
lHSALNG0034888,HSALNG0034888,UBA6-AS1,chr4,67700352,68081496,+
lHSALNG0035516,HSALNG0035516,-,chr4,82373450,82407291,+
lHSALNG0035603,HSALNG0035603,-,chr4,84015460,84503350,-
lHSALNG0035653,HSALNG0035653,MAPK10-AS1,chr4,86079634,86219926,+
lHSALNG0035768,HSALNG0035768,FAM13A-AS1,chr4,88709297,88731271,+
lHSALNG0035787,HSALNG0035787,-,chr4,89264222,89756543,+
lHSALNG0036656,HSALNG0036656,SNHG8,chr4,118278630,118285316,+
lHSALNG0036726,HSALNG0036726,-,chr4,119412501,119454629,-
lHSALNG0036727,HSALNG0036727,-,chr4,119454770,119574549,+
lHSALNG0148177,HSALNG0148177,-,chr4,119537339,119540452,+
lHSALNG0036753,HSALNG0036753,-,chr4,120066478,120565303,+
lHSALNG0036893,HSALNG0036893,"LINC02435,LINC01091",chr4,123431245,123963096,+
lHSALNG0037066,HSALNG0037066,LINC02615,chr4,128287570,128519481,+
lHSALNG0037219,HSALNG0037219,LINC01256,chr4,132591063,132678504,+
lHSALNG0037256,HSALNG0037256,-,chr4,134026664,134329705,-
lHSALNG0037382,HSALNG0037382,-,chr4,138773534,138803567,+
lHSALNG0037420,HSALNG0037420,-,chr4,139394560,139454187,-
lHSALNG0037522,HSALNG0037522,LINC02432,chr4,141294783,141357096,-
lHSALNG0037911,HSALNG0037911,MIR4453HG,chr4,152536263,152546747,+
lHSALNG0038152,HSALNG0038152,FAM198B-AS1,chr4,158170751,158204057,+
lHSALNG0038442,HSALNG0038442,-,chr4,168828107,168913969,-
lHSALNG0038445,HSALNG0038445,-,chr4,168851579,168917930,-
lHSALNG0038589,HSALNG0038589,SAP30-DT,chr4,173343319,173373386,-
lHSALNG0039092,HSALNG0039092,-,chr4,185370724,185392840,+
lHSALNG0039173,HSALNG0039173,F11-AS1,chr4,186286093,186501472,-
lHSALNG0039283,HSALNG0039283,"LINC01060,LINC02508",chr4,188372981,188873347,+
lHSALNG0039309,HSALNG0039309,-,chr4,189014696,189366288,-
lHSALNG0039447,HSALNG0039447,-,chr5,468251,471937,+
lHSALNG0039449,HSALNG0039449,SLC9A3-AS1,chr5,473219,481049,+
lHSALNG0039534,HSALNG0039534,-,chr5,1168945,1183111,-
lHSALNG0039572,HSALNG0039572,-,chr5,1576964,1634016,-
lHSALNG0039733,HSALNG0039733,LINC01019,chr5,3357263,3536094,-
lHSALNG0040004,HSALNG0040004,MIR4458HG,chr5,8449904,8488149,+
lHSALNG0040428,HSALNG0040428,-,chr5,17315883,17387988,+
lHSALNG0040424,HSALNG0040424,-,chr5,17342047,17362603,+
lHSALNG0040474,HSALNG0040474,LINC02100,chr5,18674760,18746202,-
lHSALNG0148822,HSALNG0148822,-,chr5,18905410,19161457,-
lHSALNG0040981,HSALNG0040981,-,chr5,32102810,32124403,-
lHSALNG0041066,HSALNG0041066,-,chr5,34051895,34064313,-
lHSALNG0041074,HSALNG0041074,-,chr5,34156875,34175964,-
lHSALNG0041285,HSALNG0041285,OSMR-AS1,chr5,38668906,38845907,-
lHSALNG0041294,HSALNG0041294,-,chr5,38794354,38881535,-
