lncRNA_ID,gene_id,symbol,chr,start,end,strand
lNONHSAG056926,NONHSAG056926,RP11-359K18.4,chr1,162593102,162593754,+
lNONHSAG071179,NONHSAG071179,RP11-653J6.1,chr15,66268693,66293463,-
lRP11-65J21.1,-,RP11-65J21.1,chr16,14363108,14370266,-
lNONHSAG020894,NONHSAG020894,AC013248.2,chr17,14725727,14729687,+
lAC010761.14,-,AC010761.14,chr17,28727257,28727739,+
lRP11-49K24.4,-,RP11-49K24.4,chr18,47077360,47091280,-
lCTD-3032J10.4,-,CTD-3032J10.4,chr19,17177510,17178476,-
lNONHSAG076451,NONHSAG076451,AC005616.1,chr19,28410851,28727680,-
lNONHSAG084326,NONHSAG084326,RP11-191L9.4,chr22,47631596,47907917,+
lRP11-71H17.9,-,RP11-71H17.9,chr3,124748574,124749273,+
lNONHSAG086724,NONHSAG086724,RP11-933H2.4,chr3,131318918,131395137,-
lNONHSAG089485,NONHSAG089485,RP11-420A23.1,chr4,128287570,128547935,+
lNONHSAG094120,NONHSAG094120,RP3-329A5.8,chr6,35190824,35259963,-
lRP11-230C9.3,-,RP11-230C9.3,chr6,156780326,156780455,-
lRP11-732M18.2,-,RP11-732M18.2,chr6,158397884,158398561,-
lNONHSAG096106,NONHSAG096106,CTB-161C1.1,chr7,5556730,5557245,+
lNONHSAG113802,NONHSAG113802,RP11-792A8.4,chr7,66739828,66741184,-
lNONHSAG097241,NONHSAG097241,CTB-152G17.6,chr7,105102837,105105483,-
lNONHSAG052914,NONHSAG052914,RP11-54O15.3,chr9,94920626,94937640,-
lNONHSAG101666,NONHSAG101666,RP11-162D16.2,chr9,121369905,121488799,+
lNONHSAG101719,NONHSAG101719,RP11-339B21.13,chr9,128316336,128316909,+
lNONHSAG056128,NONHSAG056128,RP4-734G22.3,chr1,10639240,10654333,+
lNONHSAG008874,NONHSAG008874,RP11-554A11.6,chr11,69012282,69018448,+
lNONHSAG065364,NONHSAG065364,NONHSAG010766,chr12,28062585,28190912,-
lNONHSAG019871,NONHSAG019871,RP11-394B2.6,chr16,70747056,70747926,+
lNONHSAG109002,NONHSAG109002,CTD-2526A2.2,chr17,80446265,80455335,-
lAC008746.12,-,AC008746.12,chr19,54438664,54439544,-
lNONHSAG084471,NONHSAG084471,RP11-415F23.3,chr3,16339307,16339871,+
lRP11-129K12.4,-,RP11-129K12.4,chr3,36985042,36985484,-
lCTD-2186M15.3,-,CTD-2186M15.3,chr5,32174470,32175272,+
lRP11-533O20.2,-,RP11-533O20.2,chr6,42030052,42031382,+
lNONHSAG097253,NONHSAG097253,CTA-363E19.2,chr7,107192558,107193300,-
lCTD-3065J16.6,-,CTD-3065J16.6,chr8,144049128,144051522,+
lNONHSAG066215,NONHSAG066215,BCDIN3D-AS1,chr12,49828542,49849849,+
lNONHSAG011185,NONHSAG011185,RP1-288H2.2,chr12,52089139,52118218,-
lNONHSAG072286,NONHSAG072286,RP11-345M22.2,chr16,79631469,79770930,-
lNONHSAG020278,NONHSAG020278,RP11-863P13.2,chr16,88191485,88193667,-
lNONHSAG078658,NONHSAG078658,AC016912.3,chr2,46332515,46429086,-
lNONHSAG110340,NONHSAG110340,AC009227.2,chr2,154412874,154457438,-
lNONHSAG091716,NONHSAG091716,CTD-2023M8.1,chr5,18514857,18746202,-
lNONHSAG101283,NONHSAG101283,RP11-195F19.9,chr9,34655190,34895162,+
lNONHSAG083759,NONHSAG083759,RP5-1042K10.13,chr22,40415002,40415445,+
lNONHSAG058109,NONHSAG058109,RP6-74O6.2,chr1,148009420,148014956,-
lRP3-508I15.20,-,RP3-508I15.20,chr22,38736609,38736792,-
lNONHSAG057035,NONHSAG057035,GS1-279B7.2,chr1,185317173,185377947,+
lNONHSAG024639,NONHSAG024639,CTD-2207O23.11,chr19,7519718,7521023,-
lNONHSAG071595,NONHSAG071595,RP11-455F5.4,chr16,30092107,30114940,+
lNONHSAG083770,NONHSAG083770,CTA-223H9.9,chr22,41430933,41431375,+
lNONHSAG089270,NONHSAG089270,RP11-576N17.5,chr4,83216841,83252130,-
lRP11-339B21.14,-,RP11-339B21.14,chr9,128305989,128306350,-
lNONHSAG030384,NONHSAG030384,IDH1-AS1,chr2,208255228,208258051,+
lNONHSAG085949,NONHSAG085949,RP11-15L13.4,chr3,179583261,179583762,-
lNONHSAG113920,NONHSAG113920,RP5-1136G13.2,chr7,148694738,148698800,-
lRP11-58E21.5,-,RP11-58E21.5,chr14,50039144,50089195,-
lRP11-58E21.7,-,RP11-58E21.7,chr14,50041642,50089175,-
lNONHSAG078671,NONHSAG078671,AC079807.4,chr2,47941695,48315676,-
lNONHSAG088021,NONHSAG088021,RP11-130F10.1,chr4,177442188,177697866,+
lHSALNG0082135,NONHSAG007384,FAM99A,chr11,1664168,1667856,+
lRP11-1017G21.6,-,RP11-1017G21.6,chr14,101952415,101953063,+
lKB-1440D3.13,-,KB-1440D3.13,chr22,21661933,21662363,+
lNONHSAG083924,NONHSAG083924,CTA-246H3.12,chr22,25434323,25447818,-
lNONHSAG057642,NONHSAG057642,RP11-73M7.1,chr1,31567417,31579230,-
lNONHSAG002915,NONHSAG002915,RP11-126K1.6,chr1,151346958,151348028,+
lNONHSAG059601,NONHSAG059601,RP11-195C7.1,chr1,176207648,176349173,+
lNONHSAG059970,NONHSAG059970,RP11-378J18.3,chr1,222515894,222602955,+
lNONHSAG105903,NONHSAG105903,RP11-85A1.3,chr10,99620856,99624992,+
lNONHSAG009174,NONHSAG009174,RP11-7I15.4,chr11,78022560,78023691,+
lNONHSAG066253,NONHSAG066253,RP11-644F5.11,chr12,55729091,55738937,+
lNONHSAG073525,NONHSAG073525,RP11-55L4.2,chr17,9598231,9646148,-
lAC090939.1,-,AC090939.1,chr3,11720455,11724979,-
lNONHSAG085679,NONHSAG085679,RP11-484K9.4,chr3,112990446,112991153,-
lNONHSAG088689,NONHSAG088689,WWC2-AS2,chr4,183053670,183099021,-
lNONHSAG093078,NONHSAG093078,LINC00240,chr6,26956991,27058909,+
lNONHSAG099482,NONHSAG099482,RP11-163N6.2,chr8,60384587,60516796,-
lNONHSAG099250,NONHSAG099250,GS1-393G12.14,chr8,144409434,144409976,+
lNONHSAG069030,NONHSAG069030,AL132709.5,chr14,100779409,101027415,+
lNONHSAG062681,NONHSAG062681,CTD-3096P4.1,chr11,16023190,16039081,+
lENSG00000257069,-,RP11-783K16.10,chr11,64291721,64304769,+
lNONHSAG107633,NONHSAG107633,ARHGAP5-AS1,chr14,32072524,32076877,-
lNONHSAG033368,NONHSAG033368,TMEM191C,chr22,21467915,21469172,+
lNONHSAG057491,NONHSAG057491,RP4-736L20.3,chr1,10429880,10430677,-
lAP003068.12,-,AP003068.12,chr11,65117156,65117458,+
lAC004702.2,-,AC004702.2,chr17,20185081,20322973,+
lNONHSAG097858,NONHSAG097858,RP4-673M15.1,chr7,44847611,44914631,+
lNONHSAG057533,NONHSAG057533,RP4-680D5.8,chr1,15565610,15565956,-
lRP11-667M19.10,-,RP11-667M19.10,chr11,113818076,113822458,+
lNONHSAG022965,NONHSAG022965,CTD-2561B21.3,chr17,80960765,80961713,-
lCTD-2195B23.3,-,CTD-2195B23.3,chr19,41221425,41222051,-
lRP11-58E21.3,-,RP11-58E21.3,chr14,50007312,50041229,-
lNONHSAG083445,NONHSAG083445,AF064858.6,chr21,38860889,38938429,-
lNONHSAG097191,NONHSAG097191,RP11-142A5.1,chr7,91367121,91556849,-
lNONHSAG105519,NONHSAG105519,RP11-344P13.6,chr1,121515231,121519569,-
lNONHSAG110906,NONHSAG110906,AP001437.1,chr21,37363116,37367912,-
lNONHSAG085867,NONHSAG085867,RP11-305K5.1,chr3,156523739,156524247,-
lRP11-9M16.2,-,RP11-9M16.2,chr9,114396723,114398503,-
lABO,-,ABO,chr9,133233277,133276024,-
lRP11-430N14.4,-,RP11-430N14.4,chr9,133250400,133255563,-
lNONHSAG060769,NONHSAG060769,RP11-18I14.11,chr10,102483038,102483559,+
lNONHSAG082827,NONHSAG082827,AP001597.1,chr21,26393634,26594070,+
lNONHSAG099407,NONHSAG099407,RP11-350N15.6,chr8,38408047,38408742,-
lNONHSAG000843,NONHSAG000843,RP11-442N24__B.1,chr1,28643164,28651098,+
lNONHSAG096254,NONHSAG096254,GS1-114I9.1,chr7,30424671,30425412,+
lNONHSAG010131,NONHSAG010131,RP11-283I3.2,chr12,203641,205094,+
lNONHSAG035191,NONHSAG035191,ITIH4-AS1,chr3,52823934,52825314,+
lNONHSAG057546,NONHSAG057546,RP11-108M9.6,chr1,16904338,16904776,-
lNONHSAG076878,NONHSAG076878,CTC-241F20.4,chr19,48262899,48291765,-
lNONHSAG076440,NONHSAG076440,CTD-2561J22.5,chr19,21432216,21463908,-
lNONHSAG011891,NONHSAG011891,RP11-587P21.2,chr12,91877390,91880655,+
lNONHSAG083894,NONHSAG083894,AC007308.7,chr22,20889205,20891214,-
lNONHSAG088954,NONHSAG088954,RP11-734I18.1,chr4,31997224,32240591,+
lNONHSAG044064,NONHSAG044064,RP11-301G19.1,chr6,67880987,67889339,-
lNONHSAG044083,NONHSAG044083,RP11-462G2.1,chr6,70394201,70399514,+
lNONHSAG099906,NONHSAG099906,GS1-57L11.1,chr8,2726957,2930858,+
lNONHSAG103285,NONHSAG103285,RP11-142G7.2,chrX,13291306,13403019,+
lNONHSAG085967,NONHSAG085967,RP11-531F16.4,chr3,182856583,182925202,-
lNONHSAG060269,NONHSAG060269,RP11-318E3.9,chr10,5813000,5817401,+
lNONHSAG082931,NONHSAG082931,AF129408.17,chr21,39183603,39197747,+
lNONHSAG006301,NONHSAG006301,DLG5-AS1,chr10,77925668,77930242,+
lCTD-2132N18.2,-,CTD-2132N18.2,chr17,42038231,42050614,-
lNONHSAG027017,NONHSAG027017,AC106875.1,chr2,11681436,11683329,+
lENSG00000249219,NONHSAG037465,RP13-560N11.1,chr4,9922813,9924146,+
lNONHSAG063270,NONHSAG063270,AC129929.5,chr11,2328748,2377997,-
lNONHSAG090182,NONHSAG090182,LINC01033,chr5,54310712,54424417,+
lNONHSAG057831,NONHSAG057831,RP11-776H12.1,chr1,60515715,60867998,-
lNONHSAG072047,NONHSAG072047,CTA-481E9.4,chr16,17826143,18151595,-
lNONHSAG072176,NONHSAG072176,CRNDE,chr16,54845188,54930942,-
lNONHSAG079779,NONHSAG079779,AC006369.2,chr2,37466816,37920463,+
lAP003900.6,-,AP003900.6,chr21,10328410,10342737,-
lNONHSAG084721,NONHSAG084721,RP11-460N16.1,chr3,69999576,70489861,+
lNONHSAG090832,NONHSAG090832,RP11-308B16.2,chr5,12359695,12574768,-
lRP11-434D9.2,-,RP11-434D9.2,chr5,67800739,67890096,-
lNONHSAG090333,NONHSAG090333,MEF2C-AS1,chr5,88883328,89501451,+
lHSALNG0048836,NONHSAG094052,RP1-86C11.7,chr6,27122656,27123221,-
lNONHSAG096130,NONHSAG096130,AC007128.1,chr7,8261437,8400006,+
lNONHSAG097740,NONHSAG097740,AC004009.3,chr7,27328367,27627737,+
lNONHSAG056044,NONHSAG056044,RP11-54O7.16,chr1,901297,920829,+
lNONHSAG004982,NONHSAG004982,LINC00200,chr10,1159768,1173786,+
lHSALNG0081949,NONHSAG007295,RP11-326C3.2,chr11,287189,288996,+
lNONHSAG054663,NONHSAG054663,RP6-159A1.3,chrX,65999658,66001612,+
lNONHSAG004532,NONHSAG004532,RP5-1139B12.3,chr1,228274583,228276066,-
lRP11-96C23.5,-,RP11-96C23.5,chr10,86970740,87010126,+
lAGAP11,-,AGAP11,chr10,87001635,87009905,+
lNONHSAG008814,NONHSAG008814,RP11-655M14.12,chr11,67605520,67606643,+
lNONHSAG064562,NONHSAG064562,FAM66C,chr12,8180208,8251393,+
lNONHSAG065014,NONHSAG065014,RP11-689B22.2,chr12,108628667,108654405,+
lCTC-246B18.8,-,CTC-246B18.8,chr19,39314650,39320858,-
lNONHSAG030582,NONHSAG030582,AC053503.6,chr2,219425070,219426184,-
lRP13-514E23.2,-,RP13-514E23.2,chr4,86000326,86000766,-
lNONHSAG087728,NONHSAG087728,LEF1-AS1,chr4,108167524,108304927,+
lRP11-11N5.1,-,RP11-11N5.1,chr4,186890968,186892366,+
lNONHSAG094471,NONHSAG094471,RP11-510H23.1,chr6,124563274,124963847,-
lNONHSAG098560,NONHSAG098560,RP5-855D21.3,chr8,233118,233692,+
lRP11-65I12.1,-,RP11-65I12.1,chr2,113237594,113240825,+
lNONHSAG002752,NONHSAG002752,NBPF24,chr1,148162359,148186630,+
lNONHSAG007246,NONHSAG007246,MIR202,chr10,133246262,133247891,-
lNONHSAG008135,NONHSAG008135,RP11-613D13.8,chr11,43942650,43947206,-
lNONHSAG011079,NONHSAG011079,RP11-386G11.8,chr12,49090207,49094159,+
lNONHSAG012776,NONHSAG012776,RP11-495K9.9,chr12,131621890,131623204,-
lNONHSAG024354,NONHSAG024354,AC005330.2,chr19,1321224,1322864,+
lNONHSAG034407,NONHSAG034407,RP11-1020A11.1,chr3,9935705,9936258,+
lRP11-309L24.4,-,RP11-309L24.4,chr7,128866307,128872044,+
lNONHSAG096693,NONHSAG096693,RP11-644N4.1,chr7,135704536,135704841,+
lNONHSAG103232,NONHSAG103232,RP11-611D20.2,chr9,136546165,136560487,+
lNONHSAG060947,NONHSAG060947,RP11-4C20.4,chr10,127919527,127940215,+
lNONHSAG093038,NONHSAG093038,RP11-239H6.2,chr6,20212086,20317739,+
lNONHSAG051165,NONHSAG051165,RP11-539E17.5,chr8,123181637,123182788,-
lNONHSAG069031,NONHSAG069031,MIR381HG,chr14,101045156,101051795,+
lNONHSAG058941,NONHSAG058941,RP1-118J21.25,chr1,39788967,39809686,+
lNONHSAG059172,NONHSAG059172,RP11-475O6.1,chr1,83348363,83861060,-
lNONHSAG056671,NONHSAG056671,RP11-286B14.1,chr1,95506941,95815010,+
lNBPF5P,-,NBPF5P,chr1,108376118,108385897,+
lNONHSAG067401,NONHSAG067401,LINC00412,chr13,27178256,27251554,-
lNONHSAG109735,NONHSAG109735,RP11-79O8.1,chr2,19901742,19903561,+
lNONHSAG083130,NONHSAG083130,AP000254.8,chr21,31666727,31667303,-
lNONHSAG084771,NONHSAG084771,RP11-47P18.2,chr3,80764833,80876165,+
lANKRD62P1-PARP4P3,-,ANKRD62P1-PARP4P3,chr22,16654065,16675540,-
lNONHSAG056215,NONHSAG056215,RP5-1071N3.1,chr1,21288484,21305193,+
lNONHSAG002762,NONHSAG002762,RP11-495P10.5,chr1,148295179,148297557,+
lNONHSAG058112,NONHSAG058112,RP11-495P10.7,chr1,148290888,148519604,-
lRP11-85G21.3,-,RP11-85G21.3,chr1,157280715,157283068,+
lNONHSAG083664,NONHSAG083664,CTA-292E10.8,chr22,28814913,28815662,+
lRP11-145M9.6,-,RP11-145M9.6,chr3,179584270,179584410,-
lNONHSAG057682,NONHSAG057682,RP11-422J8.1,chr1,37448308,37474506,-
lNONHSAG056483,NONHSAG056483,RP4-794H19.2,chr1,58784025,58901455,+
lNONHSAG085945,NONHSAG085945,RP11-33A14.1,chr3,178198581,178385418,-
lNONHSAG063521,NONHSAG063521,CTD-2562J17.4,chr11,75204009,75241748,-
lNONHSAG003275,NONHSAG003275,RP11-25K21.1,chr1,161671977,161674825,-
lRP11-307B6.3,-,RP11-307B6.3,chr1,201893841,201899978,+
lENSG00000230483,NONHSAG007429,AC124057.5,chr11,2404514,2407908,+
lNONHSAG027299,NONHSAG027299,AGBL5-AS1,chr2,27049682,27050265,-
lU82695.10,-,U82695.10,chrX,153423751,153426481,+
lNONHSAG101434,NONHSAG101434,RP11-154D17.1,chr9,81689712,81824619,+
lNONHSAG044369,NONHSAG044369,RP1-149C7.1,chr6,92387840,92388827,-
lNONHSAG000465,NONHSAG000465,ARHGEF19-AS1,chr1,16197853,16198357,+
lNONHSAG070861,NONHSAG070861,CTD-3154N5.1,chr15,74598915,74615624,-
lHSALNG0051162,NONHSAG094269,LINC00472,chr6,71187573,71477490,-
lNONHSAG087738,NONHSAG087738,AC004067.5,chr4,109692003,109692703,+
lNONHSAG113251,NONHSAG113251,RPI002_004533,chr6,47475413,47477692,-
lNONHSAG113761,NONHSAG113761,RP11-467D6.1,chr7,39947518,39950793,-
lNONHSAG113602,NONHSAG113602,RP11-22N19.2,chr7,106285454,106289493,+
lNONHSAG114304,NONHSAG114304,YTHDF3-AS1,chr8,63165494,63168463,-
lCELF2-AS1,-,CELF2-AS1,chr10,11274390,11344799,-
lNONHSAG094959,NONHSAG094959,RP1-313I6.12,chr6,28060335,28081130,-
lRP4-740C4.9,-,RP4-740C4.9,chr1,2374852,2375353,-
lRP11-831H9.3,-,RP11-831H9.3,chr11,62606160,62606405,+
lRP11-110I1.13,-,RP11-110I1.13,chr11,119067373,119067698,-
lNONHSAG097256,NONHSAG097256,RP4-593H12.1,chr7,107459465,107580149,-
lNONHSAG094067,NONHSAG094067,XXbac-BPG170G13.32,chr6,29751964,29752207,-
lNONHSAG043694,NONHSAG043694,RP1-153P14.8,chr6,37507347,37552649,+
lNONHSAG076468,NONHSAG076468,CTC-360P9.4,chr19,31859102,32072090,-
lNONHSAG023175,NONHSAG023175,RPI002_006530,chr18,812387,815669,+
lRP5-998N21.10,-,RP5-998N21.10,chr1,143904300,143905964,-
lNONHSAG070830,NONHSAG070830,RP11-253M7.4,chr15,69451988,69462773,-
lCTD-2377D24.8,-,CTD-2377D24.8,chr17,48683366,48704482,+
lNONHSAG093986,NONHSAG093986,RP11-560J1.2,chr6,15243922,15245348,-
lNONHSAG069032,NONHSAG069032,MEG9,chr14,101063747,101072937,+
lNONHSAG070971,NONHSAG070971,RP11-66B24.4,chr15,100881409,100919453,-
lNONHSAG009122,NONHSAG009122,RP11-619A14.2,chr11,76190724,76195072,+
lRP11-317J19.1,-,RP11-317J19.1,chr11,86431589,86622867,+
lNONHSAG085414,NONHSAG085414,RBMS3-AS3,chr3,29260798,29290727,-
lNONHSAG084701,NONHSAG084701,ADAMTS9-AS2,chr3,64684869,65113835,+
lLINC00086,-,LINC00086,chrX,135421942,135428074,+
lNONHSAG061096,NONHSAG061096,GATA3-AS1,chr10,8015564,8054365,-
lAC009014.3,-,AC009014.3,chr5,136191467,136193134,-
lNONHSAG091298,NONHSAG091298,RP11-373N22.3,chr5,148266530,148383899,-
lNONHSAG094712,NONHSAG094712,RP5-1086L22.1,chr6,170204105,170262733,-
lLINC00842,-,LINC00842,chr10,46398361,46487793,+
lNONHSAG065377,NONHSAG065377,RP11-551L14.4,chr12,30912029,31006010,-
lNONHSAG082724,NONHSAG082724,HAR1B,chr20,63090983,63102622,-
lENSG00000280109,-,PLAC4,chr21,41171943,41186807,-
lRP11-723O4.2,-,RP11-723O4.2,chr3,128861312,128871540,-
lNONHSAG088369,NONHSAG088369,RP11-359D14.3,chr4,76758554,76802454,-
lNONHSAG090846,NONHSAG090846,AC091878.1,chr5,17112778,17217452,-
lXKR5,-,XKR5,chr8,6808516,6835524,-
lENSG00000215374,-,FAM66B,chr8,7263162,7355364,-
lNONHSAG102572,NONHSAG102572,MIR31HG,chr9,21420459,21591905,-
lNONHSAG059277,NONHSAG059277,MIR137HG,chr1,97932186,98049863,-
lNONHSAG014562,NONHSAG014562,RP11-104E19.1,chr14,24595848,24658171,+
lNONHSAG075370,NONHSAG075370,RP11-945C19.4,chr18,5878489,5946917,+
lNONHSAG076462,NONHSAG076462,AC005597.1,chr19,30219665,30228715,-
lRP11-809H16.2,-,RP11-809H16.2,chr15,68930503,69028889,+
lRP11-279F6.3,-,RP11-279F6.3,chr15,69592128,69695750,+
lNONHSAG084625,NONHSAG084625,RP11-148G20.1,chr3,48662995,48679887,+
lNONHSAG045031,NONHSAG045031,RP11-439L18.1,chr6,142944723,142966515,+
lNRG1-IT2,-,NRG1-IT2,chr8,32171381,32287566,+
lNONHSAG098932,NONHSAG098932,RP11-27N21.3,chr8,79768061,79803002,+
lRP11-89K10.1,-,RP11-89K10.1,chr8,126557874,126713415,+
lFRMPD3-AS1,-,FRMPD3-AS1,chrX,107493618,107547780,-
lNONHSAG063747,NONHSAG063747,RP11-448P19.1,chr11,133636521,133819622,-
lNONHSAG010715,NONHSAG010715,RP11-443N24.4,chr12,25882954,25885855,-
lNONHSAG064755,NONHSAG064755,LINC00592,chr12,52164107,52228735,+
lNONHSAG017816,NONHSAG017816,RP11-326A19.3,chr15,89087038,89088378,-
lNONHSAG070943,NONHSAG070943,CTD-2536I1.1,chr15,95208771,95327266,-
lNONHSAG108746,NONHSAG108746,CTD-2532D12.4,chr17,73737853,73756557,+
lNONHSAG077825,NONHSAG077825,TEX41,chr2,145023431,145151699,+
lENSG00000223669,-,RP11-93B14.4,chr20,62732565,62735347,-
lNONHSAG036797,NONHSAG036797,RP11-338L18.1,chr3,182365145,182368257,+
lNONHSAG042470,NONHSAG042470,RP11-451H23.3,chr5,180684764,180693640,+
lNONHSAG097964,NONHSAG097964,RP11-310H4.2,chr7,55572562,55604022,+
lNONHSAG098770,NONHSAG098770,RP11-350N15.5,chr8,38382363,38384002,+
lRP11-403I13.8,-,RP11-403I13.8,chr1,145164098,145216058,-
lNR2E3,-,NR2E3,chr15,71792637,71818259,+
lNONHSAG072365,NONHSAG072365,CTD-2555A7.2,chr16,89030812,89052965,-
lAC103564.7,-,AC103564.7,chr2,131829800,131832031,-
lNONHSAG078123,NONHSAG078123,AC007879.1,chr2,207166382,207222791,+
lNONHSAG033107,NONHSAG033107,AP001476.3,chr21,46040984,46057643,+
lNONHSAG090813,NONHSAG090813,RPI002_007291,chr5,8191865,8510559,-
lRP11-215G15.5,-,RP11-215G15.5,chr5,10654219,10657816,+
lNONHSAG100065,NONHSAG100065,LINC00589,chr8,29497968,29854562,-
lNONHSAG057327,NONHSAG057327,RP5-827C21.6,chr1,234372185,234372811,+
lNONHSAG057379,NONHSAG057379,RP11-11N7.4,chr1,244864690,244865272,+
lNONHSAG010330,NONHSAG010330,RP4-761J14.9,chr12,6723232,6723687,+
lNONHSAG021161,NONHSAG021161,AC008088.4,chr17,20530041,20532187,-
lRP11-254F7.4,-,RP11-254F7.4,chr2,10120733,10121065,+
lNONHSAG110193,NONHSAG110193,RP11-467P9.1,chr2,71066182,71068536,-
lNONHSAG110858,NONHSAG110858,AP001062.9,chr21,44339121,44342412,+
lRP5-1119A7.14,-,RP5-1119A7.14,chr22,36445394,36454944,-
lCITF22-92A6.1,-,CITF22-92A6.1,chr22,46013605,46015498,+
lNONHSAG085953,NONHSAG085953,RP11-496B10.3,chr3,180456690,180602113,-
lNONHSAG090513,NONHSAG090513,CTC-350I8.1,chr5,132963769,132965576,+
lNONHSAG094318,NONHSAG094318,RP11-393I2.4,chr6,87151077,87155943,-
lNONHSAG047433,NONHSAG047433,INHBA-AS1,chr7,41693915,41779388,+
lNONHSAG098653,NONHSAG098653,CTD-2547L16.1,chr8,18084227,18127457,+
lNONHSAG104440,NONHSAG104440,RP4-562J12.2,chrX,118839553,118920220,+
lRP11-713N11.5,-,RP11-713N11.5,chr12,25011414,25020893,+
lNONHSAG012429,NONHSAG012429,RP11-497G19.1,chr12,116661483,116719730,+
lRP11-445F12.2,-,RP11-445F12.2,chr17,36940048,36943456,-
lNONHSAG073406,NONHSAG073406,AC061992.2,chr17,78315715,78351181,+
lSRD5A2,-,SRD5A2,chr2,31522479,31580938,-
lAC010987.5,-,AC010987.5,chr2,67565603,67684077,-
lNONHSAG079014,NONHSAG079014,RP11-19E11.1,chr2,118758276,118836146,-
lRP11-174O3.3,-,RP11-174O3.3,chr3,120349448,120423826,+
lNONHSAG036657,NONHSAG036657,RP11-185E8.1,chr3,171460544,171469718,+
lNONHSAG089940,NONHSAG089940,RP11-259O2.1,chr5,1930724,2067416,+
lNONHSAG093927,NONHSAG093927,NONHSAG042934,chr6,6692743,6801173,-
lNEFL,-,NEFL,chr8,24950954,24956721,-
lNONHSAG099557,NONHSAG099557,RP11-594N15.2,chr8,78325820,78665982,-
lNONHSAG102340,NONHSAG102340,MIR219-2,chr9,128392006,128393510,-
lNONHSAG055355,NONHSAG055355,RPL21P133,chrX,134599428,134697635,+
lNONHSAG061070,NONHSAG061070,CALML3-AS1,chr10,5506900,5554318,-
lENSG00000283221,-,RP11-297M9.2,chr16,9794636,9805571,+
lNONHSAG013906,NONHSAG013906,MIR4500HG,chr13,87427199,87671709,-
lNONHSAG017584,NONHSAG017584,RP11-16K12.1,chr15,78978888,78985926,+
lCTD-2231H16.1,-,CTD-2231H16.1,chr5,92150,139863,+
lRP11-234O6.2,-,RP11-234O6.2,chr4,161378952,161388417,+
lNONHSAG100014,NONHSAG100014,RP11-175E9.1,chr8,23706872,23805642,+
lENSG00000271992,NONHSAG056540,RP11-42O15.3,chr1,70445070,70445536,+
lNONHSAG080772,NONHSAG080772,AC017048.3,chr2,176611019,176638186,-
lNONHSAG094171,NONHSAG094171,RP1-20C7.6,chr6,43033896,43034405,-
lAC007009.1,-,AC007009.1,chr7,8262232,8262821,+
lNONHSAG048857,NONHSAG048857,RP11-38M8.1,chr7,134368635,134432453,-
lRP11-109M17.2,-,RP11-109M17.2,chr9,10948371,10948481,-
lNONHSAG000464,NONHSAG000464,RP11-276H7.3,chr1,16155211,16188290,+
lPADI6,-,PADI6,chr1,17372195,17401699,+
lNONHSAG059052,NONHSAG059052,RP11-145M4.3,chr1,58931933,59240555,+
lRP11-335E6.2,-,RP11-335E6.2,chr1,63139249,63163153,+
lNONHSAG057984,NONHSAG057984,RP5-884G6.2,chr1,99912913,100038702,-
lNONHSAG059345,NONHSAG059345,VAV3-AS1,chr1,107964054,108076020,+
lNONHSAG105058,NONHSAG105058,RP11-422P24.10,chr1,153962923,153966904,+
lNONHSAG059492,NONHSAG059492,RP11-98G7.1,chr1,156398665,156456599,-
lNONHSAG058250,NONHSAG058250,RP5-968D22.1,chr1,168400188,168495685,-
lRP11-379F12.3,-,RP11-379F12.3,chr10,8052241,8053449,-
lNONHSAG063903,NONHSAG063903,RP5-1024C24.1,chr11,30584130,30638626,+
lNONHSAG065252,NONHSAG065252,RP5-1063M23.1,chr12,3291438,3366104,-
lNONHSAG064613,NONHSAG064613,RP11-268P4.5,chr12,22543823,22620534,+
lENSG00000225105,-,LINC01076,chr13,25192762,25244246,-
lENSG00000276012,-,RP11-397O8.7,chr13,101717563,101723106,+
lCTD-2555O16.3,-,CTD-2555O16.3,chr14,64463227,64463457,+
lNONHSAG069277,NONHSAG069277,CTD-2325P2.4,chr14,68622794,68685565,-
lNONHSAG069295,NONHSAG069295,RP6-91H8.3,chr14,71107424,71143260,-
lENSG00000261606,-,RP11-414J4.2,chr15,74816222,74831795,+
lRP11-517A5.4,-,RP11-517A5.4,chr16,16292177,16294806,-
lNONHSAG073612,NONHSAG073612,RP11-17M24.1,chr17,33931131,34156000,-
lCTB-180A7.8,-,CTB-180A7.8,chr19,6393808,6412404,+
lAC092835.2,-,AC092835.2,chr2,95207534,95259774,+
lNONHSAG110241,NONHSAG110241,RP11-440D17.3,chr2,95520695,95526732,-
lRP13-1039J1.4,-,RP13-1039J1.4,chr2,110386410,110433673,-
lNONHSAG081091,NONHSAG081091,RP11-395N3.2,chr2,226796214,226826537,+
lNONHSAG081728,NONHSAG081728,RP5-968J1.1,chr20,1766279,1895056,-
lNONHSAG083174,NONHSAG083174,AF064858.11,chr21,38978302,39112129,-
lENSG00000272682,NONHSAG083883,AC004471.10,chr22,19124308,19128449,-
lENSG00000272787,NONHSAG083619,KB-226F1.2,chr22,23969210,23969873,+
lENSG00000227838,-,RP1-213J1P__B.1,chr22,27676558,27714970,-
lNONHSAG033676,NONHSAG033676,RP4-539M6.14,chr22,30475287,30492805,+
lNONHSAG083804,NONHSAG083804,RP6-109B7.5,chr22,46053092,46053560,+
