lncRNA_ID,gene_id,symbol,chr,start,end,strand
lRpl28,NONMMUG037135,Rpl28,chr7,4792873,4795066,+
lRpl30,NONMMUG014278,Rpl30,chr15,34440504,34443640,-
lRpl34,NONMMUG027937,Rpl34,chr3,130726830,130730398,-
lRpl35a,NONMMUG016297,Rpl35a,chr16,33056452,33060189,+
lRpl36a,NONMMUG045838,Rpl36a,chrX,134585653,134588062,+
lRpl5,NONMMUG033272,Rpl5,chr5,107900501,107909005,+
lRpl6,NONMMUG033661,Rpl6,chr5,121204480,121209241,+
lRpl7,NONMMUG000158,Rpl7,chr1,16101294,16104662,-
lRpl7a,NONMMUG022375,Rpl7a,chr2,26910763,26913318,+
lRpl9,NONMMUG032579,Rpl9,chr5,65388363,65391444,-
lRplp2,NONMMUG039641,Rplp2,chr7,141447369,141451585,+
lRpp21,NONMMUG018262,Rpp21,chr17,36255644,36258069,-
lRps10,NONMMUG017853,Rps10,chr17,27630417,27636669,-
lRps15a-ps3,NONMMUG031446,Rps15a-ps3,chr4,150847112,150847507,+
lRps17,NONMMUG038518,Rps17,chr7,81342731,81345254,-
lRps18,NONMMUG018085,Rps18,chr17,33951998,33956001,-
lRps2,NONMMUG017735,Rps2,chr17,24718115,24721929,+
lRps20,NONMMUG028385,Rps20,chr4,3831333,3835665,-
lRps27l,NONMMUG043165,Rps27l,chr9,66946085,66949516,+
lRps4x,NONMMUG045526,Rps4x,chrX,102184940,102189394,-
lRps5,NONMMUG037255,Rps5,chr7,12922289,12926686,+
lRps6ka1,NONMMUG030935,Rps6ka1,chr4,133847289,133887797,-
lRps6kb2,NONMMUG020594,Rps6kb2,chr19,4153990,4163354,-
lRps6kc1,NONMMUG002803,Rps6kc1,chr1,190700201,190911770,-
lRps8,NONMMUG030373,Rps8,chr4,117153826,117156243,-
lRps9,NONMMUG037097,Rps9,chr7,3703992,3706897,+
lRpusd3,NONMMUG036298,Rpusd3,chr6,113415318,113419340,-
lRrbp1,NONMMUG024915,Rrbp1,chr2,143947394,144011263,-
lRrp9,NONMMUG043874,Rrp9,chr9,106475962,106485424,+
lRsrc1,NONMMUG026785,Rsrc1,chr3,66981389,67358396,+
lRtkn2,NONMMUG003883,Rtkn2,chr10,67979569,68059740,+
lRunx1t1,NONMMUG028564,Runx1t1,chr4,13743435,13893649,+
lRxra,NONMMUG022412,Rxra,chr2,27676439,27762957,+
lSafb,NONMMUG018620,Safb,chr17,56584824,56606294,+
lSafb2,NONMMUG018616,Safb2,chr17,56560964,56584585,-
lSall4,NONMMUG025608,Sall4,chr2,168748331,168767943,-
lSamd12,NONMMUG014529,Samd12,chr15,53453809,53902537,-
lSamd4,NONMMUG012827,Samd4,chr14,46882853,47105815,+
lSapcd2,NONMMUG022290,Sapcd2,chr2,25372320,25378213,+
lSatb1,NONMMUG018540,Satb1,chr17,51736186,51833290,-
lSbf1,NONMMUG015220,Sbf1,chr15,89288235,89315311,-
lScaf1,NONMMUG037947,Scaf1,chr7,45002947,45016363,-
lScamp3,NONMMUG027110,Scamp3,chr3,89177472,89182765,+
lScap,NONMMUG044015,Scap,chr9,110333287,110384950,+
lScarb1,NONMMUG033824,Scarb1,chr5,125277086,125341094,-
lScarna17,NONMMUT033033,Scarna17,chr18,74778390,74778469,-
lScfd2,NONMMUG032765,Scfd2,chr5,74204815,74531759,-
lSchip1,NONMMUG026806,Schip1,chr3,68064801,68626481,+
lSclt1,NONMMUG026482,Sclt1,chr3,41626719,41742514,-
lScn4a,NONMMUG007838,Scn4a,chr11,106318591,106353288,-
lScnm1,NONMMUG027253,Scnm1,chr3,95129535,95134011,-
lScp2,NONMMUG030139,Scp2,chr4,108043838,108144998,-
lScube3,NONMMUG017867,Scube3,chr17,28142140,28174854,+
lSdc1,NONMMUG008486,Sdc1,chr12,8771322,8793715,+
lSdc2,NONMMUG014254,Sdc2,chr15,32920722,33034935,+
lSdc3,NONMMUG030808,Sdc3,chr4,130792536,130826319,+
lSdccag8,NONMMUG002529,Sdccag8,chr1,176814659,177020437,+
lSdf2,NONMMUG006873,Sdf2,chr11,78245745,78255496,+
lSdha,NONMMUG011400,Sdha,chr13,74322253,74350280,-
lSdk1,NONMMUG034187,Sdk1,chr5,141241489,142215586,+
lSdk2,NONMMUG008024,Sdk2,chr11,113776373,114067046,-
lSec11c,NONMMUG020148,Sec11c,chr18,65800514,65817684,+
lSec14l1,NONMMUG008180,Sec14l1,chr11,117115167,117159268,+
lSec16a,NONMMUG022354,Sec16a,chr2,26409430,26445216,-
lSec61a1,NONMMUG035943,Sec61a1,chr6,88503578,88518905,-
lSel1l2,NONMMUG024869,Sel1l2,chr2,140229854,140389706,-
lSema3c,NONMMUG031823,Sema3c,chr5,17574280,17730268,+
lSema4d,NONMMUG010987,Sema4d,chr13,51685528,51793747,-
lSema6a,NONMMUG019879,Sema6a,chr18,47235597,47368870,-
lSema6c,NONMMUG027255,Sema6c,chr3,95160456,95174024,+
lSema6d,NONMMUG024481,Sema6d,chr2,124089968,124667770,+
lSenp3,NONMMUG006557,Senp3,chr11,69673114,69682084,-
lSephs1,NONMMUG021843,Sephs1,chr2,4881563,4910557,+
lSerf2,NONMMUG024418,Serf2,chr2,121449194,121458313,+
lSergef,NONMMUG038026,Sergef,chr7,46443153,46639807,-
lSerhl,NONMMUG015082,Serhl,chr15,83089505,83116674,+
lSerpinf1,NONMMUG006743,Serpinf1,chr11,75409768,75422701,-
lSertad2,NONMMUG005437,Sertad2,chr11,20543252,20653021,+
lSet,NONMMUG022490,Set,chr2,30057377,30072577,+
lSetd6,NONMMUG041371,Setd6,chr8,95715880,95719010,+
lSez6,NONMMUG006850,Sez6,chr11,77930799,77979048,+
lSfi1,NONMMUG005082,Sfi1,chr11,3131849,3193463,-
lSfmbt1,NONMMUG012538,Sfmbt1,chr14,30714848,30822721,+
lSfmbt2,NONMMUG021957,Sfmbt2,chr2,10370509,10595253,+
lSfpq,NONMMUG030661,Sfpq,chr4,127021323,127037013,+
lSfta2,NONMMUG018202,Sfta2,chr17,35601548,35650571,+
lSgcd,NONMMUG005941,Sgcd,chr11,46896252,47988969,-
lSgce,NONMMUG034501,Sgce,chr6,4674349,4747207,-
lSgip1,NONMMUG030012,Sgip1,chr4,102741296,102973628,+
lSgk1,NONMMUG003182,Sgk1,chr10,21882183,21999903,+
lSgms1,NONMMUG021199,Sgms1,chr19,32122726,32389714,-
lSgsm1,NONMMUG033426,Sgsm1,chr5,113243219,113310786,-
lSgsm3,NONMMUG015008,Sgsm3,chr15,80977764,81012290,+
lSh3bp4,NONMMUG001309,Sh3bp4,chr1,89070414,89155068,+
lSh3glb2,NONMMUG022508,Sh3glb2,chr2,30344808,30359337,-
lSh3kbp1,NONMMUG046231,Sh3kbp1,chrX,159627271,159978069,+
lSh3rf3,NONMMUG003704,Sh3rf3,chr10,58813358,59138916,+
lShank1,NONMMUG037903,Shank1,chr7,44310252,44360572,+
lShank3,NONMMUG015232,Shank3,chr15,89499622,89560261,+
lSharpin,NONMMUG014832,Sharpin,chr15,76347039,76351111,-
lShc1,NONMMUG027136,Shc1,chr3,89418442,89430027,+
lShf,NONMMUG024457,Shf,chr2,122348891,122369162,-
lShisa4,NONMMUG001846,Shisa4,chr1,135371056,135375237,-
lShisa6,NONMMUG006449,Shisa6,chr11,66211724,66525964,-
lShroom1,NONMMUG006098,Shroom1,chr11,53457204,53467766,+
lShroom3,NONMMUG032994,Shroom3,chr5,92683434,92965318,+
lSirpa,NONMMUG024644,Sirpa,chr2,129592834,129632228,+
lSirt2,NONMMUG037588,Sirt2,chr7,28766734,28788661,+
lSka2,NONMMUG007155,Ska2,chr11,87109233,87124635,+
lSlc12a5,NONMMUG025478,Slc12a5,chr2,164960801,164999731,+
lSlc12a8,NONMMUG016312,Slc12a8,chr16,33517327,33664135,+
lSlc13a3,NONMMUG025487,Slc13a3,chr2,165405027,165473230,-
lSlc16a11,NONMMUG006588,Slc16a11,chr11,70212751,70216417,+
lSlc16a3,NONMMUG008345,Slc16a3,chr11,120948479,120960868,+
lSlc16a6,NONMMUG007953,Slc16a6,chr11,109450854,109473598,-
lSlc17a9,NONMMUG025913,Slc17a9,chr2,180725262,180742280,+
lSlc18a1,NONMMUG040777,Slc18a1,chr8,69037710,69089235,-
lSlc1a2,NONMMUG023976,Slc1a2,chr2,102658658,102790784,+
lSlc1a3,NONMMUG014030,Slc1a3,chr15,8634123,8710764,-
lSlc1a5,NONMMUG037320,Slc1a5,chr7,16781339,16798274,+
lSlc23a2,NONMMUG024752,Slc23a2,chr2,132052495,132145108,-
lSlc25a1,NONMMUG015938,Slc25a1,chr16,17925222,17928219,-
lSlc25a12,NONMMUG023350,Slc25a12,chr2,71271062,71367749,-
lSlc25a19,NONMMUG008092,Slc25a19,chr11,115614177,115628295,-
lSlc25a22,NONMMUG039639,Slc25a22,chr7,141429743,141437892,-
lSlc25a25,NONMMUG022592,Slc25a25,chr2,32414486,32451445,-
lSlc25a36,NONMMUG043690,Slc25a36,chr9,97074960,97111157,-
lSlc25a39,NONMMUG007683,Slc25a39,chr11,102402984,102407946,-
lSlc27a4,NONMMUG022471,Slc27a4,chr2,29802633,29817522,+
lSlc29a1,NONMMUG018398,Slc29a1,chr17,45585199,45599606,-
lSlc2a13,NONMMUG015261,Slc2a13,chr15,91267695,91573261,-
lSlc2a3,NONMMUG036516,Slc2a3,chr6,122727808,122801640,-
lSlc2a9,NONMMUG032287,Slc2a9,chr5,38349272,38503143,-
lSlc35a2,NONMMUG044455,Slc35a2,chrX,7884027,7894492,+
lSlc35a4,NONMMUG019693,Slc35a4,chr18,36679214,36683861,+
lSlc39a11,NONMMUG008016,Slc39a11,chr11,113244852,113650079,-
lSlc39a13,NONMMUG023754,Slc39a13,chr2,91061790,91070417,-
lSlc39a14,NONMMUG013331,Slc39a14,chr14,70303468,70351425,-
lSlc44a1,NONMMUG029267,Slc44a1,chr4,53440412,53622478,+
lSlc44a5,NONMMUG028309,Slc44a5,chr3,153973435,154271722,+
lSlc45a4,NONMMUG014763,Slc45a4,chr15,73577423,73645762,-
lSlc4a4,NONMMUG032925,Slc4a4,chr5,88886485,89239653,+
lSlc5a11,NONMMUG039254,Slc5a11,chr7,123214779,123273253,+
lSlc6a17,NONMMUG027613,Slc6a17,chr3,107467542,107518018,-
lSlc6a8,NONMMUG045123,Slc6a8,chrX,73673149,73682502,+
lSlc7a10,NONMMUG037748,Slc7a10,chr7,35186384,35201114,+
lSlc7a5,NONMMUG041812,Slc7a5,chr8,121881149,121907694,-
lSlc9a1,NONMMUG030910,Slc9a1,chr4,133369705,133423702,+
lSlc9b1,NONMMUG028005,Slc9b1,chr3,135348028,135397827,+
lSlc9b2,NONMMUG028003,Slc9b2,chr3,135307699,135345387,+
lSlco3a1,NONMMUG038370,Slco3a1,chr7,74275418,74554780,-
lSlco4a1,NONMMUG025892,Slco4a1,chr2,180456244,180474867,+
lSlit2,NONMMUG032386,Slit2,chr5,47983137,48307733,+
lSlit3,NONMMUG005757,Slit3,chr11,35121223,35708507,+
lSlmap,NONMMUG012459,Slmap,chr14,26413167,26534931,-
lSmad7,NONMMUG020349,Smad7,chr18,75367528,75395935,+
lSmap1,NONMMUG000253,Smap1,chr1,23844845,23922317,-
lSmg6,NONMMUG006728,Smg6,chr11,74925822,75164448,+
lSmim14,NONMMUG032586,Smim14,chr5,65446843,65537184,-
lSmim7,NONMMUG040937,Smim7,chr8,72565187,72571088,-
lSmpd2,NONMMUG003462,Smpd2,chr10,41485641,41490369,-
lSms,NONMMUG046188,Sms,chrX,157443854,157492287,-
lSmtn,NONMMUG005118,Smtn,chr11,3517522,3540612,-
lSmyd3,NONMMUG002571,Smyd3,chr1,178951959,179518041,-
lSnap25,NONMMUG024832,Snap25,chr2,136713452,136782428,+
lSnapin,NONMMUG027182,Snapin,chr3,90488025,90491033,-
lSnd1,NONMMUG034794,Snd1,chr6,28475138,28935162,+
lSned1,NONMMUG001398,Sned1,chr1,93235840,93301065,+
lSnhg11,NONMMUG025319,Snhg11,chr2,158375637,158386151,+
lSnhg9,NONMMUT028675,Snhg9,chr17,24719530,24719965,-
lSnora16a,NONMMUT049834,Snora16a,chr4,132309463,132309600,+
lSnora24,NONMMUT045120,Snora24,chr3,123507936,123508066,-
lSnora26,NONMMUT052754,Snora26,chr5,74093529,74093650,+
lSnora28,NONMMUT015968,Snora28,chr12,111540940,111541067,+
lSnora31,NONMMUT021665,Snora31,chr14,75847904,75848034,+
lSnora52,NONMMUT064216,Snora52,chr7,141448802,141448939,+
lSnora75,NONMMUT001836,Snora75,chr1,86351168,86351301,-
lSnora7a,-,Snora7a,chr6,115807974,115808114,-
lSnora81,NONMMUT025965,Snora81,chr16,23110755,23110933,+
lSnord100,NONMMUT005021,Snord100,chr10,23785749,23785823,-
lSnord104,NONMMUT012377,Snord104,chr11,106500992,106501062,+
lSnord11,NONMMUT001105,Snord11,chr1,59704789,59704873,+
lSnord110,NONMMUT039853,Snord110,chr2,130275505,130275573,+
lSnord15b,NONMMUT062899,Snord15b,chr7,99479562,99479707,-
lSnord2,NONMMUT025960,Snord2,chr16,23108952,23109021,+
lSnord32a,NONMMUT061126,Snord32a,chr7,45127381,45127464,-
lSnord34,NONMMUT061123,Snord34,chr7,45126600,45126670,-
lSnord35a,NONMMUT061121,Snord35a,chr7,45126345,45126435,-
lSnord37,NONMMUT006461,Snord37,chr10,81178949,81179013,+
lSnord38a,NONMMUT048903,Snord38a,chr4,117154513,117154584,-
lSnord42a,NONMMUT010884,Snord42a,chr11,78181298,78181363,-
lSnord43,NONMMUT024254,Snord43,chr15,80082846,80082954,-
lSnord47,NONMMUT003441,Snord47,chr1,161038081,161038158,+
lSnord49a,NONMMUT010164,Snord49a,chr11,62603449,62603521,+
lSnord49b,NONMMUT010163,Snord49b,chr11,62603078,62603150,+
lSnord4a,NONMMUT010886,Snord4a,chr11,78181685,78181756,-
lSnord52,NONMMUT029375,Snord52,chr17,34950951,34951017,-
lSnord53,NONMMUT030472,Snord53,chr17,71640878,71640956,+
lSnord57,NONMMUT039858,Snord57,chr2,130278015,130278087,+
lSnord66,NONMMUT025867,Snord66,chr16,20684238,20684313,+
lSnord69,NONMMUT020215,Snord69,chr14,31014286,31014366,-
lSnord70,NONMMUT001101,Snord70,chr1,59691933,59692020,+
lSnord72,NONMMUT022614,Snord72,chr15,5118403,5118484,+
lSnord73a,NONMMUT043712,Snord73a,chr3,86138790,86138858,-
lSnord83b,NONMMUT024251,Snord83b,chr15,80078497,80078591,-
lSnord87,NONMMUT000130,Snord87,chr1,9942462,9942549,-
lSnord91a,NONMMUT010680,Snord91a,chr11,74905423,74905516,+
lSnord95,NONMMUT009528,Snord95,chr11,48803138,48803206,+
lSnhg12,NONMMUT049842,Snhg12,chr4,132308622,132311024,+
lSnph,NONMMUG025079,Snph,chr2,151590548,151632593,-
lSnrk,NONMMUG044279,Snrk,chr9,122117265,122169702,+
lSnrnp27,NONMMUG035886,Snrnp27,chr6,86675150,86684522,-
lSnrnp40,NONMMUG030795,Snrnp40,chr4,130360131,130390026,+
lSnrpa,NONMMUG037500,Snrpa,chr7,27187004,27196271,-
lSnrpa1,NONMMUG038242,Snrpa1,chr7,66059002,66074587,+
lSntg1,NONMMUG000065,Sntg1,chr1,8361474,9299878,-
lSntg2,NONMMUG008733,Sntg2,chr12,30174481,30373375,-
lSnx1,NONMMUG043138,Snx1,chr9,66088132,66126587,-
lSnx12,NONMMUG045485,Snx12,chrX,101097785,101222563,-
lSnx30,NONMMUG029423,Snx30,chr4,59805839,59904737,+
lSnx5,NONMMUG024923,Snx5,chr2,144250122,144270906,-
lSocs3,NONMMUG008220,Socs3,chr11,117966078,117970047,-
lSocs6,NONMMUG020536,Socs6,chr18,88665223,88927481,-
lSocs7,NONMMUG007468,Socs7,chr11,97362434,97398542,+
lSorcs2,NONMMUG032237,Sorcs2,chr5,36017179,36398139,-
lSorl1,NONMMUG042556,Sorl1,chr9,41964719,42124297,-
lSp1,NONMMUG015546,Sp1,chr15,102406142,102436404,+
lSp100,NONMMUG001202,Sp100,chr1,85649987,85709998,+
lSpata13,NONMMUG013118,Spata13,chr14,60634000,60764556,+
lSpata5,NONMMUG026420,Spata5,chr3,37419895,37579096,+
lSpata7,NONMMUG009716,Spata7,chr12,98628156,98669815,+
lSpats2l,NONMMUG000677,Spats2l,chr1,57774161,57948394,+
lSpc25,NONMMUG023289,Spc25,chr2,69193894,69206194,-
lSpcs1,NONMMUG012544,Spcs1,chr14,30999825,31001672,-
lSpeg,NONMMUG001061,Speg,chr1,75375296,75432320,+
lSpen,NONMMUG031178,Spen,chr4,141467889,141538597,-
lSphkap,NONMMUG001163,Sphkap,chr1,83254138,83408200,-
lSpint1,NONMMUG024312,Spint1,chr2,119237361,119249527,+
lSpns3,NONMMUG006671,Spns3,chr11,72494918,72550506,-
lSppl3,NONMMUG033490,Sppl3,chr5,115011136,115098790,+
lSpsb1,NONMMUG031412,Spsb1,chr4,149896282,149955043,-
lSptan1,NONMMUG022485,Sptan1,chr2,29965559,30031451,+
lSptbn4,NONMMUG037516,Sptbn4,chr7,27356382,27447686,-
lSqstm1,NONMMUG005999,Sqstm1,chr11,50199365,50210827,-
lSra1,NONMMUG019690,Sra1,chr18,36666680,36670815,-
lSrc,NONMMUG025299,Src,chr2,157418443,157471862,+
lSrcin1,NONMMUG007475,Srcin1,chr11,97509339,97576186,-
lSrd5a3,NONMMUG032796,Srd5a3,chr5,76140270,76155504,+
lSrebf1,NONMMUG006283,Srebf1,chr11,60199088,60222581,-
lSrgap3,NONMMUG036273,Srgap3,chr6,112717970,112947266,-
lSrp14,NONMMUG024274,Srp14,chr2,118475849,118479711,-
lSrp19,NONMMUG019614,Srp19,chr18,34330846,34336599,+
lSrrd,NONMMUG033404,Srrd,chr5,112337391,112343040,-
lSrrm1,NONMMUG030991,Srrm1,chr4,135320483,135353321,-
lSrsf10,NONMMUG031004,Srsf10,chr4,135855746,135869908,+
lSrsf2,NONMMUG008167,Srsf2,chr11,116849900,116853094,-
lSrsf3,NONMMUG017911,Srsf3,chr17,29032627,29043373,+
lSrsf6,NONMMUG025399,Srsf6,chr2,162931527,162937121,+
lSrxn1,NONMMUG025096,Srxn1,chr2,152105515,152111376,+
lSsbp3,NONMMUG030105,Ssbp3,chr4,106910700,107049694,+
lSsna1,NONMMUG022280,Ssna1,chr2,25271038,25272438,-
lSsr4,NONMMUG045126,Ssr4,chrX,73787027,73790830,+
lSsrp1,NONMMUG023656,Ssrp1,chr2,85037233,85047109,+
lSt3gal2,NONMMUG041602,St3gal2,chr8,110919921,110972480,+
lSt3gal6,NONMMUG016765,St3gal6,chr16,58468124,58524243,-
lSt6gal1,NONMMUG016077,St6gal1,chr16,23224739,23360350,+
lSt6galnac2,NONMMUG008159,St6galnac2,chr11,116675302,116694868,-
lSt7,NONMMUG034688,St7,chr6,17692932,17943025,+
lStab1,NONMMUG012554,Stab1,chr14,31139012,31168641,-
lStab2,NONMMUG004311,Stab2,chr10,86841197,87008025,-
lStard13,NONMMUG034463,Stard13,chr5,151037509,151233836,-
lStat3,NONMMUG007608,Stat3,chr11,100885097,100939540,-
lStat5a,NONMMUG007606,Stat5a,chr11,100859350,100885169,+
lStau1,NONMMUG025543,Stau1,chr2,166947548,166996299,-
lStc2,NONMMUG005669,Stc2,chr11,31357306,31370074,-
lStk25,NONMMUG001408,Stk25,chr1,93619750,93658659,-
lStk38,NONMMUG017906,Stk38,chr17,28970879,29007995,-
lStk39,NONMMUG023267,Stk39,chr2,68210444,68472268,-
lStk40,NONMMUG030617,Stk40,chr4,126103956,126141029,+
lSton2,NONMMUG009683,Ston2,chr12,91633008,91788387,-
lStra6,NONMMUG042924,Stra6,chr9,58063787,58153996,+
lStradb,NONMMUG000714,Stradb,chr1,58973521,58995715,+
lStrap,NONMMUG036824,Strap,chr6,137735077,137751932,+
lStx18,NONMMUG032280,Stx18,chr5,38038741,38137765,+
lStx4a,NONMMUG039380,Stx4a,chr7,127824293,127849019,+
lStx5a,NONMMUG020763,Stx5a,chr19,8741412,8756069,+
lStx8,NONMMUG006479,Stx8,chr11,67966192,68207148,+
lAknad1,NONMMUG027662,Aknad1,chr3,108739657,108782309,+
lStxbp5,NONMMUG003020,Stxbp5,chr10,9755546,9901079,-
lSucla2,NONMMUG013414,Sucla2,chr14,73525318,73596142,+
lSuclg1,NONMMUG035694,Suclg1,chr6,73248381,73276911,+
lSulf2,NONMMUG025516,Sulf2,chr2,166073088,166155663,-
lSumf1,NONMMUG036223,Sumf1,chr6,108107027,108185582,-
lSumo2,NONMMUG008082,Sumo2,chr11,115523101,115536276,-
lSumo3,NONMMUG004052,Sumo3,chr10,77606096,77618331,+
lSun2,NONMMUG014966,Sun2,chr15,79724069,79742536,-
lSupt3,NONMMUG018384,Supt3,chr17,44777151,45119290,+
lSurf2,NONMMUG022377,Surf2,chr2,26916366,26920183,+
lSurf6,NONMMUG022374,Surf6,chr2,26888627,26902879,-
lSusd1,NONMMUG029409,Susd1,chr4,59314682,59438633,-
lSvil,NONMMUG019235,Svil,chr18,4920539,5119299,+
lSyce2,NONMMUG041113,Syce2,chr8,84872110,84888221,+
lSyn3,NONMMUG004293,Syn3,chr10,86055124,86498896,-
lSyne4,NONMMUG037652,Syne4,chr7,30314806,30319046,+
lSyngr2,NONMMUG008210,Syngr2,chr11,117809667,117814283,+
lSynj1,NONMMUG017130,Synj1,chr16,90936091,91011308,-
lSyt11,NONMMUG027089,Syt11,chr3,88744699,88775164,-
lSyt12,NONMMUG020611,Syt12,chr19,4445907,4477447,-
lSyt9,NONMMUG038978,Syt9,chr7,107370727,107548656,+
lSytl1,NONMMUG030907,Sytl1,chr4,133253089,133263113,-
lT2,-,T2,chr17,8355991,8423513,+
lTagln2,NONMMUG002478,Tagln2,chr1,172500046,172507380,+
lTaok3,NONMMUG033566,Taok3,chr5,117120128,117275219,+
lTapbp,NONMMUG018078,Tapbp,chr17,33915898,33929292,+
lTardbp,NONMMUG031362,Tardbp,chr4,148612381,148627019,-
lTax1bp3,NONMMUG006694,Tax1bp3,chr11,73177082,73183162,+
lTbc1d10a,NONMMUG005145,Tbc1d10a,chr11,4186788,4215505,+
lTbc1d17,NONMMUG037930,Tbc1d17,chr7,44834622,44849079,-
lTbc1d9b,NONMMUG005993,Tbc1d9b,chr11,50131395,50172785,+
lTbce,NONMMUG010308,Tbce,chr13,13997948,14039638,-
lTbr1,NONMMUG023155,Tbr1,chr2,61802929,61814114,+
lTbrg4,NONMMUG005265,Tbrg4,chr11,6615597,6626067,-
lTbx15,NONMMUG027395,Tbx15,chr3,99240380,99354259,+
lTcf3,NONMMUG004131,Tcf3,chr10,80409513,80433647,-
lTcf7l1,NONMMUG035679,Tcf7l1,chr6,72626377,72789254,-
lTcp1,NONMMUG017497,Tcp1,chr17,12915700,12925067,+
lTcp11l1,NONMMUG024037,Tcp11l1,chr2,104657287,104712169,-
lTdg,NONMMUG004218,Tdg,chr10,82629827,82650799,+
lTdh,NONMMUG013181,Tdh,chr14,63492346,63509092,-
lTdrd7,NONMMUG029139,Tdrd7,chr4,45965333,46034761,+
lTead3,NONMMUG017879,Tead3,chr17,28331670,28350817,-
lTec,NONMMUG032718,Tec,chr5,72755715,72868483,-
lTef,NONMMUG015038,Tef,chr15,81802420,81826863,+
lTek,NONMMUG029861,Tek,chr4,94739288,94874976,+
lTelo2,NONMMUG017754,Telo2,chr17,25099569,25115967,-
lTen1,NONMMUG008132,Ten1,chr11,116198854,116215318,+
lTenm1,NONMMUG044789,Tenm1,chrX,42527865,43429126,-
lTenm2,NONMMUG005797,Tenm2,chr11,36006655,37235964,-
lTenm4,NONMMUG038731,Tenm4,chr7,96171245,96911093,+
lTes,NONMMUG034675,Tes,chr6,17065148,17105828,+
lTesc,NONMMUG033590,Tesc,chr5,118027742,118061878,+
lTex261,NONMMUG035796,Tex261,chr6,83768884,83775813,-
lTfeb,NONMMUG018478,Tfeb,chr17,47737029,47792419,+
lTfpi,NONMMUG023630,Tfpi,chr2,84432854,84476775,-
lTgm2,NONMMUG025317,Tgm2,chr2,158116401,158146436,-
lThap1,NONMMUG040166,Thap1,chr8,26158140,26164151,+
lThbs3,NONMMUG027116,Thbs3,chr3,89215179,89226837,+
lThoc6,NONMMUG017696,Thoc6,chr17,23668613,23673882,-
lThop1,NONMMUG004155,Thop1,chr10,81070034,81082559,+
lThra,NONMMUG007535,Thra,chr11,98740637,98769006,+
lThrap3,NONMMUG030621,Thrap3,chr4,126164081,126202760,-
lThsd4,NONMMUG042989,Thsd4,chr9,59966930,60522046,-
lThsd7b,NONMMUG001705,Thsd7b,chr1,129273301,130219278,+
lTifa,NONMMUG027890,Tifa,chr3,127789804,127832164,+
lTimeless,NONMMUG005034,Timeless,chr10,128232064,128252941,+
lTimm50,NONMMUG037572,Timm50,chr7,28305515,28312072,-
lTiparp,NONMMUG026768,Tiparp,chr3,65528409,65555518,+
lTm6sf1,NONMMUG038536,Tm6sf1,chr7,81859000,81884434,+
lTm7sf3,NONMMUG036990,Tm7sf3,chr6,146602351,146642824,-
lTmbim1,NONMMUG001017,Tmbim1,chr1,74288246,74305622,-
lTmcc3,NONMMUG004447,Tmcc3,chr10,94311948,94590956,+
lTmem106b,NONMMUG034625,Tmem106b,chr6,13069758,13089269,+
lTmem107,NONMMUG006524,Tmem107,chr11,69070805,69073293,+
lTmem116,NONMMUG033674,Tmem116,chr5,121451892,121524183,+
lTmem132c,NONMMUG033852,Tmem132c,chr5,127241807,127565793,+
lTmem135,NONMMUG038643,Tmem135,chr7,89139713,89404222,-
lTmem143,NONMMUG038013,Tmem143,chr7,45896940,45917413,+
lTmem150c,NONMMUG033093,Tmem150c,chr5,100077871,100159808,-
lTmem161a,NONMMUG040828,Tmem161a,chr8,70172355,70183681,+
lTmem164,NONMMUG045980,Tmem164,chrX,142681405,142843494,+
lTmem189,NONMMUG025571,Tmem189,chr2,167642607,167689822,-
lTmem201,NONMMUG031403,Tmem201,chr4,149715374,149738044,-
lTmem219,NONMMUG039330,Tmem219,chr7,126886170,126922917,-
lTmem256,NONMMUG006565,Tmem256,chr11,69838513,69839618,+
lTmem258,NONMMUG020803,Tmem258,chr19,10204013,10207824,+
lTmem259,NONMMUG004104,Tmem259,chr10,79974947,79984330,-
lTmem38b,NONMMUG029281,Tmem38b,chr4,53826044,53862019,+
lTmem45a,NONMMUG016734,Tmem45a,chr16,56805160,56886166,-
lTmem62,NONMMUG024391,Tmem62,chr2,120977016,121007852,+
lTmem63b,NONMMUG018401,Tmem63b,chr17,45660170,45686905,-
lTmem69,NONMMUG030335,Tmem69,chr4,116551632,116555936,-
lTmtc2,NONMMUG004594,Tmtc2,chr10,105187662,105574451,-
lTmtc4,NONMMUG013904,Tmtc4,chr14,122918970,122984035,-
lTmx1,NONMMUG009199,Tmx1,chr12,70453094,70468040,+
lTmx4,NONMMUG024793,Tmx4,chr2,134594184,134644145,-
lTnfaip3,NONMMUG003127,Tnfaip3,chr10,19000909,19015657,-
lTnfaip8,NONMMUG019899,Tnfaip8,chr18,49979426,50107173,+
lTnk2,NONMMUG016276,Tnk2,chr16,32643873,32683493,+
lTnni3,NONMMUG037128,Tnni3,chr7,4518304,4524229,-
lTnnt3,NONMMUG039670,Tnnt3,chr7,142498835,142516009,+
lTns3,NONMMUG005290,Tns3,chr11,8431651,8664681,-
lTomm6,NONMMUG018472,Tomm6,chr17,47686645,47688386,-
lTop2a,NONMMUG007551,Top2a,chr11,98992942,99024189,-
lTor1a,NONMMUG022531,Tor1a,chr2,30960626,30967933,-
lTor1aip2,NONMMUG002121,Tor1aip2,chr1,156035402,156068861,+
lTor3a,NONMMUG002139,Tor3a,chr1,156653616,156674356,-
