lncRNA_ID,gene_id,symbol,chr,start,end,strand
lENSMUSG00000086000,ENSMUSG00000086000,Gm12493,chr4,44967768,44971096,+
lENSMUSG00000087357,ENSMUSG00000087357,Gm12498,chr3,108018293,108025249,-
lENSMUSG00000074281,ENSMUSG00000074281,Gm12522,chr3,108379276,108383741,-
lENSMUSG00000054779,ENSMUSG00000054779,Fgf2os,chr3,37335331,37349740,-
lENSMUSG00000087659,ENSMUSG00000087659,Gm12606,chr4,89235698,89273403,-
lENSMUSG00000086035,ENSMUSG00000086035,Gm12610,chr4,89421847,89463487,+
lENSMUSG00000084833,ENSMUSG00000084833,Gm12649,chr4,93453257,93671070,-
lENSMUSG00000085817,ENSMUSG00000085817,Gm12668,chr4,91626588,91630139,+
lENSMUSG00000086042,ENSMUSG00000086042,Gm12670,chr4,91646314,91651152,+
lENSMUSG00000085710,ENSMUSG00000085710,Gm12676,chr4,97754167,97757389,-
lENSMUSG00000086498,ENSMUSG00000086498,Gm12681,chr4,99146913,99161642,-
lENSMUSG00000084918,ENSMUSG00000084918,Gm12708,chr4,95193312,95209727,+
lENSMUSG00000087482,ENSMUSG00000087482,Gm12720,chr4,103538844,103550682,-
lENSMUSG00000087195,ENSMUSG00000087195,Gm12907,chr4,107765079,107770601,+
lENSMUSG00000087200,ENSMUSG00000087200,Lrp8os3,chr4,107793160,107802064,-
lENSMUSG00000086790,ENSMUSG00000086790,Gm12911,chr4,68312656,68321961,-
lENSMUSG00000086087,ENSMUSG00000086087,Gm12916,chr4,124293692,124299848,-
lENSMUSG00000087171,ENSMUSG00000087171,Gm12962,chr4,131647047,131677845,-
lENSMUSG00000085701,ENSMUSG00000085701,Gm12968,chr4,128846196,128873698,+
lENSMUSG00000086845,ENSMUSG00000086845,Gm13010,chr4,137436578,137438395,-
lENSMUSG00000087084,ENSMUSG00000087084,Gm13016,chr4,140380629,140385574,+
lENSMUSG00000087288,ENSMUSG00000087288,Gm13061,chr4,134018146,134019869,+
lENSMUSG00000085836,ENSMUSG00000085836,Gm13074,chr4,141347813,141350853,+
lENSMUSG00000087071,ENSMUSG00000087071,Trp73os,chr4,154093478,154098353,+
lENSMUSG00000078494,ENSMUSG00000078494,Gm13201,chr4,148071391,148075420,-
lENSMUSG00000085388,ENSMUSG00000085388,Ptf1aos,chr2,19441507,19446674,-
lENSMUSG00000087246,ENSMUSG00000087246,Gm13346,chr2,19676710,19686157,-
lENSMUSG00000075514,ENSMUSG00000075514,Gm13375,chr2,20969053,20969997,+
lENSMUSG00000086001,ENSMUSG00000086001,Gm13448,chr2,34912870,34916014,+
lENSMUSG00000052248,ENSMUSG00000052248,Zeb2os,chr2,45110706,45114087,+
lENSMUSG00000086523,ENSMUSG00000086523,Gm13499,chr2,51363571,51365499,-
lENSMUSG00000085201,ENSMUSG00000085201,Nr6a1os,chr2,38823256,38852370,+
lENSMUSG00000052403,ENSMUSG00000052403,Fcnaos,chr2,25607891,25631761,+
lENSMUSG00000086447,ENSMUSG00000086447,Gm13522,chr2,52367062,52390307,+
lENSMUSG00000090073,ENSMUSG00000090073,Gm13538,chr2,25783939,25794650,-
lENSMUSG00000085545,ENSMUSG00000085545,Gm13553,chr2,26186728,26191678,-
lENSMUSG00000085543,ENSMUSG00000085543,Gm13568,chr2,26457143,26458316,+
lENSMUSG00000086908,ENSMUSG00000086908,Gm13598,chr2,67157645,67194735,-
lENSMUSG00000086819,ENSMUSG00000086819,Gm13613,chr2,69248306,69272491,+
lENSMUSG00000085439,ENSMUSG00000085439,Rapgef4os1,chr2,72097602,72148796,-
lENSMUSG00000084794,ENSMUSG00000084794,Gm13662,chr2,71749924,71759801,+
lENSMUSG00000084791,ENSMUSG00000084791,Gm13667,chr2,74135756,74150834,+
lENSMUSG00000086544,ENSMUSG00000086544,Chn1os3,chr2,73596525,73616012,+
lENSMUSG00000086382,ENSMUSG00000086382,Chrna1os,chr2,73584849,73589208,+
lENSMUSG00000085838,ENSMUSG00000085838,Chn1os1,chr2,73658269,73660263,+
lENSMUSG00000086542,ENSMUSG00000086542,Gm13782,chr6,30673943,30682266,+
lENSMUSG00000087559,ENSMUSG00000087559,Gm13802,chr2,93085941,93098244,-
lENSMUSG00000086054,ENSMUSG00000086054,Hnf1aos1,chr5,114968783,114998042,+
lENSMUSG00000084921,ENSMUSG00000084921,Gm13838,chr5,116305681,116309360,-
lENSMUSG00000084992,ENSMUSG00000084992,Gm13842,chr5,116026410,116029230,-
lENSMUSG00000086212,ENSMUSG00000086212,Mkln1os,chr6,31366884,31398773,-
lENSMUSG00000086720,ENSMUSG00000086720,Plxna4os3,chr6,32303828,32316614,+
lENSMUSG00000085382,ENSMUSG00000085382,Gm13861,chr6,34651353,34653894,-
lENSMUSG00000087032,ENSMUSG00000087032,Gm13874,chr2,103177786,103186681,+
lENSMUSG00000087544,ENSMUSG00000087544,Gm13923,chr2,109022686,109025444,+
lENSMUSG00000079171,ENSMUSG00000079171,Gm13942,chr2,111051319,111057574,-
lENSMUSG00000087545,ENSMUSG00000087545,Gm13966,chr2,113440680,113442304,-
lENSMUSG00000085681,ENSMUSG00000085681,Gm13982,chr2,117414391,117417697,-
lENSMUSG00000074805,ENSMUSG00000074805,Il1bos,chr2,129369896,129375748,+
lENSMUSG00000086756,ENSMUSG00000086756,Gm14051,chr2,132144532,132220250,+
lENSMUSG00000086214,ENSMUSG00000086214,Gm14062,chr2,137870045,137876831,-
lENSMUSG00000086450,ENSMUSG00000086450,Macrod2os1,chr2,141230430,141286991,-
lENSMUSG00000074763,ENSMUSG00000074763,Macrod2os2,chr2,141229669,141235426,-
lENSMUSG00000086563,ENSMUSG00000086563,Platr15,chr2,150704535,150706876,-
lENSMUSG00000087337,ENSMUSG00000087337,Gm14144,chr2,151264602,151278836,-
lENSMUSG00000085267,ENSMUSG00000085267,Gm14235,chr2,168148016,168153533,-
lENSMUSG00000087162,ENSMUSG00000087162,Gm14244,chr2,127691898,127700488,+
lENSMUSG00000086036,ENSMUSG00000086036,Gm14254,chr2,163152894,163156106,-
lENSMUSG00000085317,ENSMUSG00000085317,Gssos2,chr2,155591130,155592851,+
lENSMUSG00000086238,ENSMUSG00000086238,Gm14258,chr2,169106452,169110415,+
lENSMUSG00000086970,ENSMUSG00000086970,Bcas1os1,chr2,170405180,170407175,+
lENSMUSG00000085322,ENSMUSG00000085322,Gm14261,chr2,168766142,168768110,+
lENSMUSG00000085158,ENSMUSG00000085158,Gm14264,chr2,170652433,170662465,-
lENSMUSG00000074507,ENSMUSG00000074507,Gm14340,chr2,180818342,180824630,-
lENSMUSG00000087550,ENSMUSG00000087550,Gm14343,chr2,180766213,180775403,-
lENSMUSG00000085428,ENSMUSG00000085428,Gm14344,chr2,180836480,180848914,+
lENSMUSG00000087633,ENSMUSG00000087633,Gm14455,chr2,172425803,172440560,-
lENSMUSG00000054510,ENSMUSG00000054510,Gm14461,chr2,78237546,78302230,+
lENSMUSG00000085587,ENSMUSG00000085587,Gm14493,chrX,10717472,10718710,-
lENSMUSG00000085635,ENSMUSG00000085635,Gm14565,chrX,38705480,38737762,-
lENSMUSG00000087591,ENSMUSG00000087591,Gm14635,chrX,12339781,12354996,-
lENSMUSG00000084776,ENSMUSG00000084776,Gm14951,chrX,123253137,123260815,+
lENSMUSG00000087428,ENSMUSG00000087428,Gm15017,chrX,135329760,135349127,+
lENSMUSG00000087658,ENSMUSG00000087658,Hotairm1,chr6,52156901,52162119,+
lENSMUSG00000072934,ENSMUSG00000072934,Trpc5os,chrX,144456580,144477066,+
lENSMUSG00000087175,ENSMUSG00000087175,Gm15133,chr7,104315018,104324838,+
lENSMUSG00000084932,ENSMUSG00000084932,Gm15156,chrX,155622788,155623361,+
lENSMUSG00000086188,ENSMUSG00000086188,Gm15169,chrX,157757426,157798019,-
lENSMUSG00000086288,ENSMUSG00000086288,Gm15265,chr3,94998799,95004869,-
lENSMUSG00000086426,ENSMUSG00000086426,Gm15295,chrX,141724837,141726163,+
lENSMUSG00000085639,ENSMUSG00000085639,Gm15410,chr5,148946591,148948866,-
lENSMUSG00000085971,ENSMUSG00000085971,Gm15411,chr5,148995650,149015813,-
lENSMUSG00000087374,ENSMUSG00000087374,Gm15457,chr1,37933595,37954136,+
lENSMUSG00000087093,ENSMUSG00000087093,Gm15486,chr1,157497930,157511721,-
lENSMUSG00000091177,ENSMUSG00000091177,Gm15494,chr7,4445696,4471285,-
lENSMUSG00000086722,ENSMUSG00000086722,Gm15499,chr6,145441755,145444028,+
lENSMUSG00000087371,ENSMUSG00000087371,Gm15541,chr7,27502717,27508122,-
lENSMUSG00000086863,ENSMUSG00000086863,Gm15543,chr6,145182274,145187630,+
lENSMUSG00000087348,ENSMUSG00000087348,Gm15582,chr7,132657377,132659884,-
lENSMUSG00000087578,ENSMUSG00000087578,Ccdc142os,chr6,83106607,83109054,-
lENSMUSG00000086993,ENSMUSG00000086993,Rsf1os2,chr7,97650009,97696828,-
lENSMUSG00000085075,ENSMUSG00000085075,Gm15669,chr1,67792480,67805324,+
lENSMUSG00000086814,ENSMUSG00000086814,Gm15677,chr7,132154170,132155301,+
lENSMUSG00000087157,ENSMUSG00000087157,Sox5os2,chr6,144481224,144501416,+
lENSMUSG00000086282,ENSMUSG00000086282,Sox5os4,chr6,144720910,144759883,+
lENSMUSG00000086165,ENSMUSG00000086165,Gm15690,chr5,120479841,120480903,-
lENSMUSG00000086656,ENSMUSG00000086656,Gm15701,chr5,136102603,136104436,-
lENSMUSG00000085658,ENSMUSG00000085658,Gm15704,chr6,145738692,145746273,-
lENSMUSG00000085414,ENSMUSG00000085414,Sspnos,chr6,145951655,145957534,-
lENSMUSG00000086013,ENSMUSG00000086013,Gm15706,chr6,145250528,145251849,+
lENSMUSG00000089995,ENSMUSG00000089995,Gm15716,chr8,69044753,69063422,+
lENSMUSG00000087263,ENSMUSG00000087263,Gm15726,chrX,169979046,169985232,-
lENSMUSG00000089926,ENSMUSG00000089926,Gm15734,chr5,9264221,9266022,-
lENSMUSG00000089830,ENSMUSG00000089830,Gm15749,chr5,120648039,120648749,+
lENSMUSG00000087541,ENSMUSG00000087541,Hopxos,chr5,77094531,77102303,+
lENSMUSG00000087290,ENSMUSG00000087290,Gm15866,chr5,43549927,43601731,-
lENSMUSG00000087416,ENSMUSG00000087416,Gm15906,chr4,129135090,129136910,+
lENSMUSG00000085497,ENSMUSG00000085497,Gm15985,chr5,74731515,74734451,-
lENSMUSG00000085541,ENSMUSG00000085541,Gm16010,chr9,97015965,97022043,+
lENSMUSG00000089652,ENSMUSG00000089652,Gm16025,chr1,85326728,85342615,+
lENSMUSG00000086847,ENSMUSG00000086847,Tbx3os2,chr5,119685094,119691218,-
lENSMUSG00000073485,ENSMUSG00000073485,H3f3aos,chr1,180813775,180816859,+
lENSMUSG00000085869,ENSMUSG00000085869,Gm16079,chr4,150668247,150678792,-
lENSMUSG00000087502,ENSMUSG00000087502,Gm16091,chr8,72147600,72160855,-
lENSMUSG00000010492,ENSMUSG00000010492,Uckl1os,chr2,181578479,181585170,+
lENSMUSG00000087248,ENSMUSG00000087248,Gm16120,chr5,140207384,140210751,+
lENSMUSG00000086624,ENSMUSG00000086624,Gm16130,chr9,58032273,58048997,+
lENSMUSG00000086884,ENSMUSG00000086884,Gm16225,chr4,135118220,135120447,-
lENSMUSG00000086694,ENSMUSG00000086694,Gm16237,chr8,125224399,125227323,-
lENSMUSG00000086533,ENSMUSG00000086533,Mypopos,chr7,18993233,19001222,-
lENSMUSG00000086515,ENSMUSG00000086515,Erich2os,chr2,70503432,70509199,-
lENSMUSG00000090023,ENSMUSG00000090023,Gm16302,chr9,14845612,14847835,+
lENSMUSG00000087160,ENSMUSG00000087160,Gm16336,chr7,110904984,110905851,+
lENSMUSG00000085445,ENSMUSG00000085445,Gm16348,chr8,41218138,41220894,+
lENSMUSG00000089961,ENSMUSG00000089961,Gm16567,chr6,124530910,124542310,+
lENSMUSG00000085702,ENSMUSG00000085702,Mecomos,chr3,30012378,30054808,+
lENSMUSG00000087657,ENSMUSG00000087657,Gm16764,chr7,132597386,132599637,+
lENSMUSG00000087601,ENSMUSG00000087601,Uchl1os,chr5,66626494,66676498,-
lENSMUSG00000092085,ENSMUSG00000092085,Gm17224,chr1,172213020,172213680,+
lENSMUSG00000079045,ENSMUSG00000079045,Prox1os,chr1,190170295,190217276,+
lENSMUSG00000087516,ENSMUSG00000087516,Tbx3os1,chr5,119570129,119671365,-
lENSMUSG00000092178,ENSMUSG00000092178,Gm3912,chr7,9868879,9876966,-
lENSMUSG00000079070,ENSMUSG00000079070,Gm3985,chr8,32888504,32950026,-
lENSMUSG00000073535,ENSMUSG00000073535,Gm5532,chr1,155520172,155527143,-
lENSMUSG00000074758,ENSMUSG00000074758,Gm5535,chr2,144098814,144207990,-
lENSMUSG00000074388,ENSMUSG00000074388,Gm5544,chr3,97930172,97967018,+
lENSMUSG00000011350,ENSMUSG00000011350,Gm5893,chr7,24818794,24840275,+
lENSMUSG00000072874,ENSMUSG00000072874,Gm6116,chr5,74949189,74966368,+
lENSMUSG00000086404,ENSMUSG00000086404,Gm6787,chrX,8097086,8106701,+
lENSMUSG00000084913,ENSMUSG00000084913,Gm7616,chr9,59951284,59959044,+
lENSMUSG00000084939,ENSMUSG00000084939,Gm830,chr4,95464723,95487394,-
lENSMUSG00000052724,ENSMUSG00000052724,Gm9888,chr9,114780099,114782257,+
lENSMUSG00000054618,ENSMUSG00000054618,Gm9951,chr8,34049261,34057046,+
lENSMUSG00000086266,ENSMUSG00000086266,Igf2os,chr7,142659692,142670356,+
lENSMUSG00000086509,ENSMUSG00000086509,Nkx2-2os,chr2,147184082,147331681,+
lENSMUSG00000087009,ENSMUSG00000087009,Nphs1os,chr7,30462163,30465591,-
lENSMUSG00000086029,ENSMUSG00000086029,Pax6os1,chr2,105536079,105670330,-
lENSMUSG00000058908,ENSMUSG00000058908,Pla2g2a,chr4,138831856,138835186,+
lENSMUSG00000092596,ENSMUSG00000092596,Gm20490,chr2,173022502,173022956,-
lENSMUSG00000092418,ENSMUSG00000092418,Gm20406,chr8,121806414,121807369,+
lENSMUSG00000085241,ENSMUSG00000085241,Snhg3,chr4,132348013,132353686,-
lENSMUSG00000074876,ENSMUSG00000074876,Spata5l1,chr2,122630645,122632930,+
lENSMUSG00000089871,ENSMUSG00000089871,Speer4cos,chr5,15680709,15714596,+
lENSMUSG00000085933,ENSMUSG00000085933,Tmem61,chr4,106498812,106540546,-
lENSMUSG00000073929,ENSMUSG00000073929,Trim30e-ps1,chr7,104532958,104535361,-
lENSMUSG00000085794,ENSMUSG00000085794,Vax2os,chr6,83692805,83712201,-
lENSMUSG00000097021,ENSMUSG00000097021,4933433G15Rik,chr9,75410183,75417709,+
lENSMUSG00000097754,ENSMUSG00000097754,Ptgs2os2,chr1,150159042,150164948,-
lENSMUSG00000000031,ENSMUSG00000000031,H19,chr7,142575528,142578143,-
lENSMUSG00000097767,ENSMUSG00000097767,Miat,chr5,112213227,112229395,-
lENSMUSG00000108986,ENSMUSG00000108986,RP23-59P20.3,chr7,62337793,62423245,-
lENSMUSG00000103103,ENSMUSG00000103103,4833445I07Rik,chr9,108567532,108569174,+
lENSMUSG00000097166,ENSMUSG00000097166,9330179D12Rik,chr6,127149388,127212411,+
lENSMUSG00000097819,ENSMUSG00000097819,Gm26813,chr1,59488479,59492605,-
lENSMUSG00000109147,ENSMUSG00000109147,RP24-346B15.3,chr7,109752319,109755278,+
lENSMUSG00000083009,ENSMUSG00000083009,Gm1335,chr2,93940298,93940878,-
lENSMUSG00000080726,ENSMUSG00000080726,Gm15366,chr8,19037427,19038446,-
lENSMUSG00000108483,ENSMUSG00000108483,RP23-4H17.3,chr7,127434421,127439392,+
lENSMUSG00000109491,ENSMUSG00000109491,Gm15396,chr7,44579967,44590624,-
lENSMUSG00000098204,ENSMUSG00000098204,Gm26984,chr3,79673366,79676876,-
lENSMUSG00000075538,ENSMUSG00000075538,Gm10855,chr2,6932540,6935081,-
lENSMUSG00000097099,ENSMUSG00000097099,Gm9917,chr9,107558808,107568415,-
lENSMUSG00000108676,ENSMUSG00000108676,RP23-353F16.3,chr7,126224246,126248238,-
lENSMUSG00000106443,ENSMUSG00000106443,Gm42702,chr3,104135784,104140001,-
lENSMUSG00000109532,ENSMUSG00000109532,RP24-362L9.2,chr7,70870912,71073345,+
lENSMUSG00000045327,ENSMUSG00000045327,6330549D23Rik,chr3,96606658,96629820,-
lENSMUSG00000055897,ENSMUSG00000055897,Ppp4r1l-ps,chr2,173579319,173659640,-
lENSMUSG00000106647,ENSMUSG00000106647,Gm42523,chr9,111544003,111548940,-
lENSMUSG00000055452,ENSMUSG00000055452,Gm7353,chr7,3109019,3111963,-
lENSMUSG00000082978,ENSMUSG00000082978,Rpsa-ps11,chr4,59162267,59163156,-
lENSMUSG00000052779,ENSMUSG00000052779,4833418N17Rik,chr7,81992001,81992618,+
lENSMUSG00000096917,ENSMUSG00000096917,2500002B13Rik,chr8,57488053,57508877,+
lENSMUSG00000096127,ENSMUSG00000096127,Gm14625,chrX,55431818,55446793,+
lENSMUSG00000080807,ENSMUSG00000080807,Gm13117,chr4,154043732,154044423,-
lENSMUSG00000096974,ENSMUSG00000096974,Gm26881,chr4,43045965,43053254,+
lENSMUSG00000092583,ENSMUSG00000092583,Vmn2r-ps53,chr7,12445357,12468852,+
lENSMUSG00000102476,ENSMUSG00000102476,Gm37245,chr3,93306467,93465359,-
lENSMUSG00000105345,ENSMUSG00000105345,BC030343,chr5,143270074,143272513,+
lENSMUSG00000109021,ENSMUSG00000109021,RP23-449M8.5,chr7,70574833,70585751,+
lENSMUSG00000096655,ENSMUSG00000096655,1700065D16Rik,chr9,95855417,95858322,-
lENSMUSG00000100627,ENSMUSG00000100627,A830008E24Rik,chr1,154037596,154117951,-
lENSMUSG00000105579,ENSMUSG00000105579,Gm43251,chr5,99039062,99171421,-
lENSMUSG00000098758,ENSMUSG00000098758,7630403G23Rik,chr9,34042368,34059019,+
lENSMUSG00000097183,ENSMUSG00000097183,Gm17501,chr3,145650311,145677580,+
lENSMUSG00000109009,ENSMUSG00000109009,RP23-34O23.4,chr7,144764762,144770571,+
lENSMUSG00000100658,ENSMUSG00000100658,F730311O21Rik,chr1,132342022,132349626,+
lENSMUSG00000097180,ENSMUSG00000097180,2700038G22Rik,chr5,23850596,23855038,+
lENSMUSG00000040323,ENSMUSG00000040323,Gm15429,chr1,161726241,161727489,-
lENSMUSG00000104903,ENSMUSG00000104903,Gm43707,chr3,144493985,144497172,-
lENSMUSG00000074067,ENSMUSG00000074067,Gm10619,chr7,73781428,73816503,-
lENSMUSG00000097858,ENSMUSG00000097858,9530052C20Rik,chr3,142882494,142892921,+
lENSMUSG00000106032,ENSMUSG00000106032,Gm42463,chr3,94413400,94418286,+
lENSMUSG00000097682,ENSMUSG00000097682,4930554H23Rik,chr7,63344689,63444529,-
lENSMUSG00000099706,ENSMUSG00000099706,Gm29536,chr1,78791622,79224511,-
lENSMUSG00000049881,ENSMUSG00000049881,2810025M15Rik,chr1,157412351,157420236,+
lENSMUSG00000086903,ENSMUSG00000086903,HOTAIR,chr15,102944061,102947730,-
lENSMUSG00000078247,ENSMUSG00000078247,Airn,chr17,12741310,12860136,+
lENSMUSG00000097055,ENSMUSG00000097055,Gm4419,chr12,21417322,21421064,+
lENSMUSG00000086503,ENSMUSG00000086503,XIST,chrX,103460365,103483254,-
lENSMUSG00000108414,ENSMUSG00000108414,SNHG1,chr19,8723474,8726443,+
l1110008P14Rik,NONMMUG022589,1110008P14Rik,chr2,32377096,32381938,-
l1110017D15Rik,NONMMUG028966,1110017D15Rik,chr4,41505008,41517333,-
l1110032A03Rik,NONMMUG042761,1110032A03Rik,chr9,50762827,50775520,-
l1110059E24Rik,NONMMUG020984,1110059E24Rik,chr19,21581201,21652976,-
l1110065P20Rik,NONMMUG030583,1110065P20Rik,chr4,124849079,124851196,-
l1700008O03Rik,NONMMUG037906,1700008O03Rik,chr7,44360042,44385820,-
l1700025G04Rik,NONMMUG002036,1700025G04Rik,chr1,151852402,152090125,-
l1700037H04Rik,NONMMUG024713,1700037H04Rik,chr2,131146323,131160081,-
l1700040E09Rik,-,1700040E09Rik,chr12,88632268,88665399,+
l1700057G04Rik,NONMMUG043596,1700057G04Rik,chr9,92309376,92357876,+
l1700085D07Rik,-,1700085D07Rik,chr15,73249545,73264120,+
l1700112D23Rik,NONMMUG026246,1700112D23Rik,chr3,28702666,28781108,-
l2610301B20Rik,NONMMUG028498,2610301B20Rik,chr4,10874497,10899425,+
l3110009E18Rik,NONMMUG001598,3110009E18Rik,chr1,120121186,120188189,+
l3300002I08Rik,NONMMUG025035,3300002I08Rik,chr2,150310934,150362765,-
l4632427E13Rik,NONMMUG038716,4632427E13Rik,chr7,92734165,92741468,-
l4831440D22Rik,-,4831440D22Rik,chr8,91449520,91474598,-
l4930458A03Rik,-,4930458A03Rik,chr5,106351534,106364234,+
l4930543N07Rik,-,4930543N07Rik,chr7,138554229,138567709,+
l4930567K12Rik,-,4930567K12Rik,chr7,92092205,92119511,-
l4931406P16Rik,NONMMUG037718,4931406P16Rik,chr7,34236706,34313551,-
l4931407E12Rik,-,4931407E12Rik,chr14,21868629,21889766,-
l4933427D14Rik,NONMMUG006655,4933427D14Rik,chr11,72153928,72207459,-
l4933434E20Rik,NONMMUG027158,4933434E20Rik,chr3,90051635,90063341,+
l9030622O22Rik,NONMMUG025005,9030622O22Rik,chr2,147944739,148040203,-
l9230020A06Rik,NONMMUG006643,9230020A06Rik,chr11,71512376,71573183,+
l9430015G10Rik,NONMMUG031631,9430015G10Rik,chr4,156109981,156127265,+
l9430038I01Rik,NONMMUG039559,9430038I01Rik,chr7,137375573,137410762,-
l9530068E07Rik,NONMMUG006084,9530068E07Rik,chr11,52396427,52408728,+
l9930104L06Rik,NONMMUG030587,9930104L06Rik,chr4,124937047,124944656,+
lA230098N10Rik,-,A230098N10Rik,chr5,29996140,30008798,-
lA630001G21Rik,NONMMUG001204,A630001G21Rik,chr1,85717082,85778643,-
lA930007A09Rik,-,A930007A09Rik,chr16,13754565,13758537,+
lAacs,NONMMUG033831,Aacs,chr5,125475813,125517410,+
lAak1,NONMMUG035892,Aak1,chr6,86849516,87003223,+
lAamdc,NONMMUG038760,Aamdc,chr7,97550330,97579497,-
lAatf,NONMMUG007055,Aatf,chr11,84422854,84513522,-
lAbca2,NONMMUG022294,Abca2,chr2,25428702,25448540,+
lAbca3,NONMMUG017720,Abca3,chr17,24351949,24410201,+
lAbca4,NONMMUG027810,Abca4,chr3,122044442,122180123,+
lAbca5,NONMMUG007974,Abca5,chr11,110269368,110337716,-
lAbca8a,NONMMUG007968,Abca8a,chr11,110025633,110095978,-
lAbcb1a,NONMMUG031733,Abcb1a,chr5,8660076,8748575,+
lAbcb7,NONMMUG045597,Abcb7,chrX,104280656,104413856,-
lAbcc2,NONMMUG021425,Abcc2,chr19,43782191,43840740,+
lAbcg2,NONMMUG035487,Abcg2,chr6,58584522,58695676,+
lAbhd11,NONMMUG034002,Abhd11,chr5,135009151,135012175,+
lAbhd17c,NONMMUG038582,Abhd17c,chr7,84109355,84151893,-
lAbhd5,NONMMUG044285,Abhd5,chr9,122351607,122381524,+
lAbi1,NONMMUG022206,Abi1,chr2,22940072,23040241,-
lAblim2,NONMMUG032228,Ablim2,chr5,35757879,35884973,+
lAbr,NONMMUG006790,Abr,chr11,76416733,76623558,-
lAbtb2,NONMMUG023998,Abtb2,chr2,103566309,103718423,+
lAcacb,NONMMUG033461,Acacb,chr5,114146534,114250761,+
lAcadm,NONMMUG028307,Acadm,chr3,153922356,153944632,-
lAcadsb,NONMMUG039460,Acadsb,chr7,131410600,131448944,+
lAcap3,NONMMUG031616,Acap3,chr4,155891821,155907251,+
lAcbd4,NONMMUG007728,Acbd4,chr11,103101681,103112200,+
lAcbd6,NONMMUG002103,Acbd6,chr1,155558119,155691330,+
lAcin1,NONMMUG012993,Acin1,chr14,54642160,54686931,-
lAcly,NONMMUG007589,Acly,chr11,100476352,100528000,-
lAco1,NONMMUG028914,Aco1,chr4,40143080,40198338,+
lAco2,NONMMUG015044,Aco2,chr15,81872308,81915133,+
lAcot7,NONMMUG031490,Acot7,chr4,152178133,152271855,+
lAcp6,NONMMUG027350,Acp6,chr3,97158776,97177299,+
lAcpp,NONMMUG043831,Acpp,chr9,104288250,104337748,-
lAcsf2,NONMMUG007334,Acsf2,chr11,94557101,94601871,-
lAcsl1,NONMMUG040498,Acsl1,chr8,46471036,46536051,+
lAcsl4,NONMMUG045973,Acsl4,chrX,142317992,142390535,-
lAcss2,NONMMUG025221,Acss2,chr2,155517947,155585724,+
lAcss3,NONMMUG004609,Acss3,chr10,106933516,107123668,-
lActg1,NONMMUG008291,Actg1,chr11,120345689,120348542,-
lActn4,NONMMUG037597,Actn4,chr7,28893247,28962340,-
lAdal,NONMMUG024400,Adal,chr2,121140427,121156680,+
lAdam10,NONMMUG043257,Adam10,chr9,70678996,70780229,+
lAdam11,NONMMUG007712,Adam11,chr11,102761438,102780262,+
lAdam15,NONMMUG027129,Adam15,chr3,89338541,89349996,-
lItgb1bp1,NONMMUG008617,Itgb1bp1,chr12,21267419,21286284,-
lAdam19,NONMMUG005909,Adam19,chr11,46055991,46147343,+
lAdam23,NONMMUG000841,Adam23,chr1,63445890,63596276,+
lAdam5,NONMMUG040116,Adam5,chr8,24727092,24824369,-
lAdamts2,NONMMUG006020,Adamts2,chr11,50602083,50807573,+
lAdamtsl1,NONMMUG029744,Adamtsl1,chr4,85514171,86428385,+
lAdap1,NONMMUG034137,Adap1,chr5,139271875,139325622,-
lAdar,NONMMUG027144,Adar,chr3,89715021,89753446,+
lAdarb1,NONMMUG004043,Adarb1,chr10,77290725,77418270,-
lAdck2,NONMMUG035110,Adck2,chr6,39573872,39588769,+
lAdi1,NONMMUG008704,Adi1,chr12,28675230,28682175,+
lAdipor1,NONMMUG001812,Adipor1,chr1,134415377,134433351,+
lAdprm,NONMMUG006458,Adprm,chr11,67037904,67052594,-
lAdsl,NONMMUG015007,Adsl,chr15,80948489,80970946,+
lAdss,NONMMUG002546,Adss,chr1,177762961,177796511,-
lAebp2,NONMMUG036850,Aebp2,chr6,140622662,140678472,+
lAen,NONMMUG038431,Aen,chr7,78895853,78911209,+
lAF357425,NONMMUT015767,AF357425,chr12,109636011,109636084,+
lAfap1,NONMMUG032231,Afap1,chr5,35893318,36003923,+
lAff1,NONMMUG033172,Aff1,chr5,103692373,103855322,+
lAff4,NONMMUG006093,Aff4,chr11,53350832,53421830,+
lAfmid,NONMMUG008213,Afmid,chr11,117825923,117839908,+
lAftph,NONMMUG005443,Aftph,chr11,20685083,20741589,-
lAgbl4,NONMMUG030233,Agbl4,chr4,110397660,111664324,+
lAgpat3,NONMMUG004074,Agpat3,chr10,78269177,78352489,-
lAgpat4,NONMMUG017480,Agpat4,chr17,12118703,12219645,+
lAgps,NONMMUG023496,Agps,chr2,75832176,75931350,+
lAhcyl2,NONMMUG034831,Ahcyl2,chr6,29768010,29912310,+
lAhr,NONMMUG008807,Ahr,chr12,35497973,35535038,-
lAhsa2,NONMMUG005532,Ahsa2,chr11,23487881,23498030,-
lAI854703,NONMMUG035270,AI854703,chr6,48626763,48633689,+
lAifm1,NONMMUG044845,Aifm1,chrX,48474943,48513563,-
lAifm2,NONMMUG003764,Aifm2,chr10,61715262,61739260,+
lAig1,NONMMUG003065,Aig1,chr10,13647053,13868980,-
lAip,NONMMUG020592,Aip,chr19,4114445,4125858,-
lAk2,NONMMUG030708,Ak2,chr4,128991957,129011529,+
lAkap13,NONMMUG038399,Akap13,chr7,75455533,75754609,+
lAkap9,NONMMUG031680,Akap9,chr5,3928053,4081310,+
